"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node0.wang2978-test.uwmadison744-f22-pg0.wisc.cloudlab.us",,,,"User:","Yuhan"
"Cmdline:","dstat --output monitering1_1.csv",,,,"Date:","27 Sep 2022 17:40:59 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",
90.361,3.815,1.004,4.819,0,75096064,35962880,5170,5363,0,0,3357,3306
85.341,3.213,0.602,10.643,0.201,59514880,40140800,5384,2853,0,0,3690,3316
85.170,4.208,0.401,10.020,0.200,58163200,31391744,5083,2962,0,0,3626,3018
86.290,3.024,1.411,9.274,0,52920320,17203200,21627,18319,0,0,3367,2546
75.605,3.226,5.847,15.121,0.202,39378944,30711808,4712,2853,0,0,3515,2754
80.838,3.593,5.389,9.980,0.200,58490880,45228032,22797,17510,0,0,4020,3091
78.672,4.225,2.817,14.085,0.201,35061760,40632320,13109,8652,0,0,3984,3290
83.600,3.400,2.800,10,0.200,57147392,17350656,4944,2853,0,0,3723,3257
75.050,3.393,2.794,18.563,0.200,35954688,22552576,12972,9419,0,0,3745,2778
66.532,2.823,9.879,20.363,0.403,61014016,12353536,18116,18061,0,0,3486,2514
64.848,3.030,12.121,19.798,0.202,45350912,21233664,12439,6866,0,0,3554,2486
63.419,3.976,12.127,20.278,0.199,51585024,21233664,7722,3094,0,0,3635,2641
68.952,2.419,10.484,17.944,0.202,56098816,19660800,6031,2860,0,0,3604,2652
64.471,4.192,8.982,22.156,0.200,67731456,22306816,21610,20467,0,0,3172,2196
28.745,1.822,27.530,41.700,0.202,49815552,4259840,12672,6916,0,0,1532,979
61.134,2.632,13.158,22.874,0.202,94896128,31981568,5265,5363,0,0,2686,1499
46.493,2.004,14.830,36.673,0,53215232,8650752,6614,2853,0,0,2188,1165
53.012,2.008,12.048,32.731,0.201,67796992,22544384,5373,2962,0,0,2614,1406
57.315,3.206,11.623,27.655,0.200,84148224,31997952,13838,13309,0,0,2536,1365
62.249,3.012,10.040,24.498,0.201,76390400,25436160,21149,16853,0,0,2785,1752
63.147,4.382,13.745,18.526,0.199,55353344,32579584,5946,8531,0,0,2967,1819
66.197,2.616,14.688,16.298,0.201,43778048,23592960,7257,10165,0,0,2735,1586
65.737,3.586,11.355,19.124,0.199,56492032,21495808,5616,9954,0,0,2676,1626
76.389,3.968,2.579,16.865,0.198,48193536,14434304,60872,20988,0,0,2806,1813
78.715,4.618,4.618,12.048,0,28852224,17309696,29905,25863,0,0,2747,1780
83.567,3.407,3.808,9.018,0.200,11010048,14942208,4762,350,0,0,2533,1585
95.200,3,0,1.800,0,27238400,38871040,7451,3198,0,0,2278,1702
96.800,3.200,0,0,0,0,106430464,5039,561,0,0,1947,1779
87.550,4.418,5.622,2.410,0,0,111050752,12045,6901,0,0,1990,1696
90.782,4.609,3.607,1.002,0,8192,59842560,8769,6449,0,0,2479,1776
96.600,3.400,0,0,0,0,34111488,5593,3004,0,0,2402,1662
91.566,7.028,0,1.406,0,565248,19169280,12627,6156,0,0,2198,1551
78.586,12.727,2.626,6.061,0,40050688,26820608,30862,30469,0,290816,2496,1549
69.739,4.609,8.417,17.034,0.200,69664768,19677184,5710,7670,0,0,2628,1646
71.713,3.785,2.590,21.912,0,63700992,14139392,3860,350,0,0,2364,1561
86.747,3.012,1.807,8.233,0.201,71303168,18800640,5645,459,0,671744,2755,1607
84.569,3.407,5.010,7.014,0,84410368,24190976,5863,2868,0,98304,2741,1715
73.453,8.383,2.395,15.569,0.200,71008256,17186816,12559,6172,0,28672,2601,1603
77.218,3.427,7.661,11.694,0,93323264,16351232,5121,569,0,40960,2484,1426
82.365,4.008,4.008,9.619,0,124780544,15925248,5569,8644,0,106496,2773,1878
93.200,4,0.200,2.600,0,130859008,33267712,5742,7561,0,102400,2651,1478
72.946,9.218,4.008,13.627,0.200,132923392,23781376,16720,16017,0,94208,2350,1192
83.466,6.972,1.594,7.968,0,91537408,31694848,13082,6281,0,0,2538,1502
73.695,7.631,3.213,15.261,0.201,66068480,39010304,12691,6164,0,53248,3210,2124
66.129,3.024,1.210,29.637,0,69992448,10788864,5711,5371,0,61440,2141,1675
82.305,7.613,0.617,9.465,0,62955520,38715392,11867,6281,0,147456,2870,2313
90.381,5.010,0.601,3.808,0.200,43778048,52535296,4532,460,0,53248,2880,2405
87.045,7.692,2.024,3.239,0,26214400,20103168,12421,8682,0,73728,3231,2819
89.400,4,0,6.600,0,24379392,66281472,4858,5371,0,110592,3839,3001
57.229,1.606,18.474,22.490,0.201,17047552,11468800,6442,8413,0,106496,1934,2120
91.734,6.452,0.202,1.613,0,41197568,25608192,4851,5269,0,90112,2573,2781
91.348,6.640,0.201,1.811,0,26214400,141885440,12846,8580,0,163840,3471,2838
75.314,7.322,0.837,16.527,0,2146304,109076480,3712,562,0,241664,3490,2736
79.916,5.649,0.418,13.808,0.209,0,57999360,19977,14850,0,0,3585,2954
75.301,4.819,12.450,7.430,0,0,122462208,5716,2954,0,0,2858,2477
78.980,10.612,0.204,10,0.204,8192,106168320,3994,2078,0,0,3614,2609
86.640,8.097,0.202,5.061,0,0,140509184,16133,8039,0,0,3337,2777
90.909,4.444,0,4.444,0.202,0,54788096,12690,6307,0,0,3043,3031
93.159,5.433,0,1.408,0,8192,68255744,4766,2845,0,0,2941,3013
78.182,6.869,5.455,9.293,0.202,1048576,76849152,13032,16204,0,0,3564,2721
80.876,17.131,0.797,1.195,0,28278784,51380224,4103,2962,0,0,3513,2653
65.773,8.247,3.918,21.856,0.206,15466496,19922944,12372,13367,0,0,3296,2257
84.646,6.465,0.202,8.687,0,40919040,56885248,13982,6273,0,0,3474,2606
85.312,8.652,0.402,5.433,0.201,46399488,68837376,12441,6273,0,339968,2930,2567
68.273,3.414,15.060,13.253,0,22282240,23314432,3674,358,0,0,2056,1906
79.713,10.861,0.410,9.016,0,30924800,53485568,12730,6273,0,0,3160,2267
94.980,5.020,0,0,0,28442624,58097664,4765,4728,65536,344064,2965,2570
86.094,5.112,0,8.589,0.204,671744,58195968,4493,2869,16384,0,2863,2248
62.236,5.696,4.852,27.004,0.211,8617984,58908672,12840,10316,0,0,3251,2208
59.583,4.375,8.542,27.292,0.208,31981568,50053120,26961,17759,0,0,3221,2282
80.372,4.959,0,14.463,0.207,24444928,18350080,5904,4385,32768,0,2941,2086
59.877,6.584,2.058,31.481,0,19922944,14491648,9710,9538,0,0,2943,1954
66.329,4.665,3.651,25.152,0.203,52838400,24002560,12724,6171,16384,655360,3065,1872
56.735,3.878,4.082,35.102,0.204,44359680,47972352,5942,5336,28672,425984,2442,1349
37.143,2.653,19.184,40.816,0.204,31227904,63307776,5469,6212,16384,200704,2255,1387
36.810,2.454,3.885,56.646,0.204,25862144,33300480,9526,10079,16384,0,2128,1309
29.400,1.449,11.801,57.143,0.207,8388608,38641664,6906,5160,0,155648,1947,1237
16.390,0.830,19.710,62.863,0.207,10485760,42459136,4943,3635,0,122880,1607,1335
13.278,1.245,9.959,75.311,0.207,4595712,90439680,5294,2868,32768,0,1522,1242
22.083,2.500,7.500,67.708,0.208,16793600,80248832,67044,58047,0,49152,2426,1786
36.515,3.112,3.320,56.846,0.207,17965056,130023424,4165,569,0,0,3512,2552
40.292,4.175,3.132,52.192,0.209,28000256,156770304,5277,9532,98304,135168,3762,2410
35.967,1.871,13.098,48.857,0.208,7577600,62578688,7430,3325,0,24576,2898,1934
40.748,3.534,8.524,46.985,0.208,30392320,28262400,20183,14400,57344,290816,3238,2346
69.136,4.115,0.206,26.337,0.206,8192,90365952,14214,11157,0,0,4048,2961
76.782,6.314,1.018,15.682,0.204,37199872,158384128,12777,15646,0,0,3458,2325
87.854,5.061,1.215,5.668,0.202,45981696,119062528,16386,13704,49152,0,3260,2824
93.574,2.610,0,3.815,0,20709376,50610176,4261,569,0,0,3242,3148
92.814,2.794,0,4.391,0,43778048,55607296,5130,2853,0,0,3787,3368
89.621,4.591,2.994,2.595,0.200,23920640,22544384,23775,22156,32768,0,3746,3372
80.483,4.628,1.408,13.481,0,45383680,21069824,15516,16630,32768,0,4346,3487
80.522,2.811,5.622,10.843,0.201,49881088,23592960,12327,11719,32768,0,4190,3248
87.174,3.006,4.409,5.210,0.200,70885376,22544384,5035,569,32768,0,3761,3271
92.570,4.618,0,2.811,0,61734912,82624512,13165,11828,65536,0,3572,3980
91.968,4.217,2.811,1.004,0,43057152,37240832,20929,18176,32768,0,3324,3661
95.210,2.794,0,1.996,0,32243712,15130624,5390,2970,0,0,3783,3971
93.763,2.213,0,3.823,0.201,32546816,31211520,6543,2962,0,0,3637,3759
86.228,4.790,0.399,8.583,0,61046784,22282240,19170,13366,0,0,3486,3337
86.318,2.414,4.829,6.237,0.201,58933248,30670848,13812,14119,0,0,3397,3177
83.600,4.200,4,8,0.200,65011712,37036032,12312,11388,8192,544768,3612,3198
89.264,5.169,0.596,4.970,0,71147520,48054272,13075,11026,45056,1032192,4252,3393
84.105,3.622,2.817,9.256,0.201,55410688,24518656,7154,4876,49152,421888,3931,3134
77.956,3.407,0.401,18.036,0.200,40206336,27664384,7643,3176,65536,724992,4053,3214
83.633,4.192,0.599,11.577,0,106086400,16850944,12649,16661,110592,1306624,3380,2661
74.900,7.430,5.622,11.847,0.201,114573312,32030720,21505,15915,73728,319488,3091,2065
83.871,3.629,3.024,9.476,0,51593216,34635776,13209,9567,53248,0,3572,2667
85.743,4.016,1.004,9.036,0.201,57139200,12664832,4921,5394,45056,0,3652,2730
91.182,3.206,3.006,2.405,0.200,33546240,34430976,13760,16346,126976,0,3215,3072
90.381,3.607,0.200,5.812,0,32768000,18874368,21255,15907,106496,0,2999,2469
82.093,4.225,3.823,9.658,0.201,30982144,62128128,25960,20809,94208,0,3796,2975
90,3.600,0.400,6,0,25886720,42205184,14354,14462,106496,0,3711,3239
79.042,4.192,4.790,11.776,0.200,54509568,53616640,5757,15530,114688,0,3077,2300
58.669,2.823,12.702,25.605,0.202,35422208,36765696,4799,7795,86016,0,3219,2180
49.697,2.626,24.040,23.232,0.404,20848640,52166656,4587,5203,28672,0,3082,1905
36.200,4.800,40.800,18,0.200,172032,67895296,5032,8312,73728,0,2969,1860
44.890,8.417,39.880,6.814,0,0,57147392,189835387,177206134,0,0,14109,2691
98.798,1.002,0.200,0,0,0,108363776,7825,583,0,0,1880,598
99.400,0.600,0,0,0,0,34349056,5079,451,0,0,1613,477
96,4,0,0,0,40960,61276160,43016263,39291281,16384,0,4914,1225
95,3.800,1,0.200,0,40960,68526080,25775,19558877,20480,389120,3208,723
78.715,19.076,1.606,0.602,0,0,105635840,168337716,115482326,0,0,13668,4507
96.393,3.206,0.401,0,0,0,56549376,23237,19027414,0,0,3129,731
79.276,9.859,8.048,2.616,0.201,8192,110632960,5707,619,0,0,1893,781
98.204,1.597,0,0.200,0,32768,124846080,22117,18182726,16384,0,2770,666
94.810,4.990,0.200,0,0,8192,195821568,39962282,19494612,0,0,4335,1393
95.792,4.208,0,0,0,16384,111411200,97183,94679135,8192,0,6303,782
84,13.800,0.600,1.600,0,8192,94044160,125354314,51390082,0,0,9091,3230
95.800,4.200,0,0,0,0,102506496,40304588,46998,0,0,2798,1017
98.600,1.400,0,0,0,32768,101523456,25198,19428400,16384,0,2799,561
79.435,12.097,6.653,1.815,0,1007616,111165440,48434,39097054,8192,0,3899,1203
97.211,2.390,0.199,0.199,0,2105344,36208640,41624866,88359800,0,0,7099,1384
83.968,4.008,6.413,5.611,0,1302528,97804288,48903,40020327,16384,782336,3493,764
63.655,11.847,3.213,21.285,0,81920,44515328,124734578,162184,20480,0,6013,3143
95.409,3.992,0.200,0.399,0,606208,104996864,40885815,18369120,0,0,4510,1958
97.400,2.600,0,0,0,319488,150085632,75154,67896908,16384,507904,5779,1021
95.800,4.200,0,0,0,262144,122560512,41131073,35520283,20480,0,5913,1639
95.600,2.400,0.400,1.600,0,0,124076032,64805,58239327,0,0,5374,797
83.832,13.972,1.198,0.998,0,139264,125665280,82504715,20056253,12288,0,7128,2572
95.418,4.382,0.199,0,0,16384,87359488,84761097,26725820,8192,0,5483,1559
96.982,2.012,0.805,0.201,0,147456,33292288,62197,61332489,0,0,4863,815
96.208,3.593,0.200,0,0,335872,88629248,42705211,19758107,16384,274432,3940,867
95.400,1.800,0,2.800,0,368640,116654080,50863,40717509,16384,0,4225,1388
76.553,10.822,1.002,11.623,0,811008,99885056,40774156,57549877,0,331776,6240,1807
91.600,7.800,0.200,0.400,0,131072,19202048,125406871,32255412,4096,0,8810,3065
98.597,0.802,0.401,0.200,0,180224,22020096,70205,64769205,16384,0,4667,727
96.806,3.194,0,0,0,65536,109576192,36348,30681328,0,0,3632,783
97,3,0,0,0,81920,126877696,40206413,8194330,28672,0,3858,1329
91.018,8.383,0,0.399,0.200,32768,111820800,21192261,57279980,8192,0,5854,1307
51,9.600,28.400,11,0,0,150519808,57255,34519,0,0,2809,1483
39.960,0.803,42.369,16.867,0,8192,78200832,7661,7947,12288,0,1355,500
18.236,6.413,55.711,19.439,0.200,73728,123535360,5025,20820,24576,0,1223,724
0,0.403,80.242,19.355,0,0,90718208,4876,358,0,0,491,477
45.766,7.460,22.177,24.395,0.202,44449792,56623104,184887236,80810015,0,815104,11316,2909
97.804,1.796,0.200,0.200,0,2097152,73482240,72486,90682223,45056,0,5576,889
97.996,1.403,0.601,0,0,0,71892992,9816,131971,0,0,1807,573
70.909,14.545,1.212,13.333,0,43032576,55410688,183178217,152952402,16384,696320,15093,4175
92.385,1.002,0.200,6.413,0,3162112,23855104,16028,17631844,8192,0,3140,685
88,6.400,0.800,4.600,0.200,11911168,45785088,74457530,35217314,0,606208,6443,1669
88.176,9.018,0.401,2.405,0,31186944,92921856,109692044,133071023,32768,0,10708,2676
98.196,0.601,0.802,0.401,0,3284992,63217664,27014,16598834,4096,0,2721,826
83.633,12.375,0.998,2.994,0,40214528,112967680,148620102,117840899,0,1617920,12208,3246
83.300,4.628,0.402,11.670,0,12484608,170090496,38321580,32384816,0,196608,4966,1331
96.988,2.008,1.004,0,0,23019520,97026048,94298,81350079,32768,0,5922,1184
82.222,9.293,0.808,7.677,0,22249472,165330944,112716117,69704637,0,786432,9893,3079
88.978,5.812,0.200,5.010,0,15613952,69206016,75509756,33488986,0,454656,6492,1925
93.600,5.600,0.200,0.600,0,19791872,117866496,2873841,88126084,28672,643072,6993,1822
82.365,7.615,0.802,9.018,0.200,33464320,100081664,130897644,63269217,8192,618496,9563,2594
82.565,3.407,0,14.028,0,18407424,33923072,30285593,41178353,8192,0,5051,1503
78.715,9.036,1.606,10.442,0.201,34701312,43499520,62160348,85301400,16384,1040384,8787,2329
88.778,4.609,1.403,5.210,0,24371200,90841088,65953168,66413110,0,0,7910,2160
94.411,2.395,0.798,2.395,0,22929408,72482816,34944680,37570151,24576,442368,5376,1528
71.343,9.419,1.202,18.036,0,35610624,104652800,56397120,51665909,28672,1060864,6824,1886
62.325,4.008,7.615,25.852,0.200,22142976,35618816,93669545,33546047,0,495616,6106,1922
80.080,4.024,0,15.895,0,22380544,26738688,35161861,47614920,16384,0,5710,1439
74.349,8.617,0.802,16.032,0.200,33325056,34308096,38376273,50250967,16384,1114112,7286,2661
76.364,2.424,5.859,15.354,0,33816576,62930944,109859958,48714268,0,0,7672,2087
89.861,4.374,0.596,5.169,0,32202752,35028992,20907686,52679138,8192,466944,5560,1537
69.758,8.871,1.613,19.556,0.202,36864000,48807936,18224289,64484487,24576,942080,5665,1545
38.415,3.862,14.431,43.089,0.203,39510016,71319552,38404923,35975823,0,0,4703,1479
54.747,4.646,12.929,27.677,0,41533440,22093824,76902074,80623649,32768,897024,7391,1887
83.200,2.400,3.800,10.400,0.200,38633472,15777792,68216274,53234945,0,286720,7103,1799
85.371,5.010,0.200,9.419,0,19144704,37183488,21691935,16618108,16384,528384,4094,1601
40.726,5.847,8.468,44.758,0.202,38273024,39567360,20432215,8274120,8192,958464,3808,1543
25.304,3.846,10.729,59.919,0.202,53592064,20054016,34492752,30975059,8192,65536,5213,1510
53.333,2.020,8.889,35.758,0,51306496,3162112,58375699,54235487,0,0,7135,1657
62.424,4.646,11.919,20.808,0.202,30720000,55853056,35281693,45178099,4096,1015808,5573,1392
62.325,4.008,11.824,21.643,0.200,36397056,20094976,51980085,31610317,24576,69632,6024,1757
48.687,4.444,9.697,37.172,0,36126720,20316160,25055180,21878789,0,925696,3858,1311
39.919,4.637,22.581,32.661,0.202,28598272,36118528,18764737,14247112,24576,94208,3429,1183
41.283,1.804,6.413,50.301,0.200,47611904,11550720,34393489,30732532,16384,0,5638,1533
33.467,3.206,17.234,45.892,0.200,17801216,17317888,23776373,6593289,0,888832,2643,1256
38.086,2.648,4.684,54.379,0.204,29310976,19136512,15230798,17603621,24576,0,2978,1361
37,2.600,21.800,38.400,0.200,29147136,22274048,49584597,28991551,16384,126976,4377,1496
32.727,3.232,11.313,52.727,0,35135488,18579456,8232316,19411398,0,647168,3080,1182
38.788,3.434,17.980,39.596,0.202,35520512,20226048,33089217,19531165,16384,0,3863,1331
42.020,1.818,16.364,39.394,0.404,24633344,1785856,39041692,3096689,28672,696320,3020,1164
51.717,2.626,5.051,40.404,0.202,28090368,22478848,17772791,21826675,4096,0,3694,1323
38.153,4.618,13.253,43.775,0.201,24936448,24592384,31829758,10456084,16384,368640,3354,1300
38.134,2.434,14.199,45.233,0,56549376,14188544,27558325,20392921,32768,409600,3892,1573
41.650,5.030,19.718,33.400,0.201,38682624,51388416,27450443,58231467,4096,0,5587,1527
35.425,1.619,34.615,28.138,0.202,14450688,56623104,22105024,27898196,12288,0,3437,1075
36.727,2.794,27.944,32.335,0.200,7643136,22355968,16996277,16174343,8192,655360,2711,1032
44.779,2.811,35.341,16.867,0.201,0,83623936,15234016,28853,0,0,2285,785
26.761,3.823,53.521,15.895,0,0,122748928,4869,26012,16384,294912,1387,611
64.128,6.212,16.633,12.826,0.200,106496,70033408,164517143,158204492,32768,0,12162,2187
98.597,1.202,0.200,0,0,0,165650432,5276,518,0,0,2214,651
86.345,12.249,0.803,0.602,0,0,69173248,157068390,96833314,8192,0,12622,4323
97.200,2.800,0,0,0,24576,133636096,6025471,59637905,0,0,5065,1094
97.400,1.600,1,0,0,0,122134528,37931,30886041,0,0,3292,635
85.371,13.627,0.601,0.401,0,73728,162660352,160850389,124402018,32768,0,13804,3735
98.200,1.600,0.200,0,0,32768,174096384,4819,635,16384,0,2241,661
86.774,12.024,0.601,0.601,0,8192,53764096,104134740,137992407,0,0,12907,2953
97.183,2.414,0.201,0.201,0,65536,27041792,64174059,14630140,32768,0,3855,908
92.814,6.986,0.200,0,0,81920,146636800,68376924,89877253,40960,0,7560,1375
87.976,9.018,1.804,1.202,0,8192,71122944,99857514,64086151,0,0,7258,1551
98.200,1.600,0.200,0,0,73728,246611968,37457,31355426,32768,0,4270,829
86.600,11.800,1.400,0.200,0,49152,410238976,103282842,112540897,16384,0,11914,3743
94.212,5.589,0,0.200,0,16384,421961728,62250416,47288795,0,0,7281,1291
93.214,6.786,0,0,0,0,29663232,64272577,111253531,0,0,8555,1527
85.972,8.216,1.603,4.008,0.200,0,1171456,95463382,31407317,32768,0,6667,2544
97.405,2.595,0,0,0,65536,0,64515,48598669,0,0,3560,617
90.982,8.216,0.802,0,0,32768,0,132331282,59606292,16384,0,9485,3101
95.992,3.808,0.200,0,0,32768,122880,32250717,77796993,16384,0,6198,1172
92.400,6.400,1,0.200,0,0,147603456,65857172,75907990,0,0,8655,2783
92.200,7.400,0.400,0,0,0,32129024,98482757,62514585,0,0,8583,2041
95.010,4.790,0.200,0,0,122880,0,66437628,91446518,61440,0,7822,1802
94.800,5.200,0,0,0,0,0,65641491,29856694,0,0,5078,1408
94,5.800,0,0.200,0,32768,98304,33597018,92679857,16384,0,6406,1015
93.214,6.786,0,0,0,32768,0,98322751,63470246,24576,0,7359,1918
96,3.400,0.600,0,0,24576,141672448,33477021,60098065,0,0,6019,1379
91.383,7.214,1.403,0,0,32768,0,97940174,81954227,16384,0,7845,2049
93.587,5.812,0.601,0,0,32768,0,65540888,61877165,16384,0,6868,1349
94.411,5.589,0,0,0,0,81920,65124251,60176442,0,0,6509,1402
93.988,6.012,0,0,0,32768,0,64853096,82130724,16384,0,7585,1447
94.600,5.400,0,0,0,57344,176488448,66141781,32337474,24576,0,5257,1557
66.734,3.831,29.435,0,0,0,0,16708,10602214,0,0,2675,1283
25.651,3.006,71.142,0,0.200,49152,0,8573,16220,24576,0,807,455
76.447,5.788,17.764,0,0,32768,0,161585503,151519124,16384,0,10887,1758
99.398,0.201,0.402,0,0,0,106496,3844,452,0,0,1517,431
84.538,13.855,1.606,0,0,0,1335296,159435162,136293698,8192,0,12839,2790
96.787,3.012,0.201,0,0,65536,243376128,18448,16080336,20480,0,3128,1038
96,4,0,0,0,0,91480064,68663,59437389,0,0,4463,806
88.176,10.822,1.002,0,0,49152,0,157885638,92932614,24576,0,11663,3092
99.202,0.798,0,0,0,0,73728,51183,40925775,0,0,3119,532
86.948,12.851,0.201,0,0,0,1277952,161722457,108238543,0,0,11372,2843
99.600,0.400,0,0,0,0,0,5539,510,24576,0,1512,422
87.174,10.822,1.403,0.601,0,49152,122650624,108735916,119022234,0,0,10731,2150
95.200,4.800,0,0,0,8192,124723200,52618801,31290808,0,0,4814,1283
94.769,5.030,0.201,0,0,73728,260382720,32652495,66122187,32768,0,6613,1471
91.583,7.615,0.802,0,0,32768,1433600,111207452,90950883,16384,0,9558,2421
97.600,2.400,0,0,0,0,0,17877998,45483243,0,0,4182,925
90.600,9,0.400,0,0,65536,0,125223685,89882888,32768,0,9327,2347
96.800,3.200,0,0,0,32768,0,30463891,46748163,16384,0,4727,983
87.052,11.355,0.199,1.195,0.199,8192,2097152,128221884,59948775,0,0,8111,2048
93.214,5.589,0.998,0.200,0,40960,335642624,30762876,89253391,16384,0,7491,1655
93.775,6.225,0,0,0,90112,153739264,31855554,59651056,40960,0,5961,1315
92.216,7.784,0,0,0,0,0,129866681,46004344,0,0,8867,2891
98.597,1.403,0,0,0,49152,0,87422,75816377,24576,0,5104,583
89.579,10.020,0.401,0,0,0,0,129085759,39517279,0,0,8867,2646
95.391,4.008,0.601,0,0,0,0,31623481,95864348,0,0,7258,1016
88.577,10.822,0.601,0,0,73728,190013440,125624296,45638768,32768,0,8678,3131
95.817,3.984,0.199,0,0,90112,243867648,32792885,76097393,40960,0,6674,1415
94.567,4.427,1.006,0,0,0,0,32060869,75589502,0,0,5448,1032
91.218,8.583,0.200,0,0,65536,0,128025925,54259155,32768,0,7347,2040
98.196,1.403,0.401,0,0,32768,0,1919739,82532332,16384,0,5154,759
89.579,10.421,0,0,0,0,1261568,128631002,45951232,0,0,6348,1245
95.800,4,0.200,0,0,0,143761408,31674785,105073133,0,0,8488,1314
71,6,20,3,0,73728,254648320,4747,55294,32768,0,2747,805
11.022,3.006,85.972,0,0,8192,0,5274,36896,4096,0,581,438
77.336,4.970,17.495,0,0.199,32768,0,160605587,152642314,16384,0,11602,1715
97.590,1.004,1.406,0,0,49152,0,5249,459,24576,0,1599,528
85.629,12.974,1.397,0,0,0,1228800,126564451,151149524,0,0,13315,3541
98.597,1.403,0,0,0,0,80470016,32103770,31438,4096,0,2645,935
93.613,6.387,0,0,0,122880,249020416,53361750,59042787,65536,0,6636,1532
92.200,7.200,0.600,0,0,32768,0,105884057,90269850,0,0,9537,2389
99.198,0.802,0,0,0,32768,0,34943,25872868,16384,0,2524,515
87.026,12.375,0.599,0,0,32768,1417216,162867456,121291985,16384,0,11722,3587
99.600,0.400,0,0,0,0,0,5200,460,0,0,1500,441
88.423,10.379,1.198,0,0,40960,99868672,96133302,118042859,16384,0,10090,1965
92.415,6.986,0.399,0.200,0,57344,349798400,63901807,29826231,24576,0,6955,2162
95,5,0,0,0,0,0,30919722,77514355,0,0,5801,883
90.020,8.782,0.798,0.399,0,16384,1212416,128319716,71962659,8192,0,8864,2133
99.198,0.802,0,0,0,65536,131072,74073,60305763,32768,0,4194,613
88.129,11.469,0.402,0,0,0,0,136716188,74194069,0,0,10003,3274
96,4,0,0,0,16384,73449472,30406151,61039933,8192,0,5637,1475
92.400,7.200,0.400,0,0,81920,279609344,63446749,61411760,36864,0,8216,2647
92.032,6.773,1.195,0,0,0,1105920,62165145,79616869,0,0,8182,1504
98.397,1.603,0,0,0,16384,81920,33023773,53272099,8192,0,5448,1005
91.165,8.835,0,0,0,49152,0,127853293,45113169,24576,0,7266,1982
95.030,3.579,1.392,0,0,0,0,30824845,91035045,0,0,6203,977
92.200,7.600,0.200,0,0,73728,52166656,97932492,42773019,32768,0,5897,1254
91.583,7.816,0.200,0.200,0.200,90112,414384128,65497913,89182548,40960,0,9309,2838
93.214,6.587,0.200,0,0,0,21381120,64860466,30322673,0,0,5528,1580
95,5,0,0,0,0,0,30976798,113664253,0,0,8972,1059
91.383,7.214,1.403,0,0,65536,0,95013804,22443790,32768,0,6107,1944
94.800,5.200,0,0,0,0,0,63829871,91126017,0,0,8031,1503
92.400,6.200,0.200,1.200,0,0,1007616,63842845,60689235,0,0,6343,1561
90.800,9.200,0,0,0,90112,155787264,95875971,61369652,40960,0,8372,1935
94.200,5.800,0,0,0,8192,335978496,32263284,89242964,0,0,7926,1374
82.600,5.800,10.800,0.800,0,0,0,32363568,99391,8192,0,2952,1141
35.341,3.213,60.843,0.602,0,49152,0,5363,63644,16384,0,1162,505
64.072,7.784,27.944,0,0.200,0,1064960,160653525,151066002,0,0,11716,1864
96.607,0.599,2.794,0,0,49152,98304,6379,619,24576,0,1700,692
86.172,12.826,1.002,0,0,32768,0,144984082,136091152,16384,0,14767,3774
97.400,2.200,0.200,0.200,0,8192,329596928,13339442,16096114,0,0,4437,1269
96.593,3.407,0,0,0,32768,0,84543,67808500,16384,0,4676,612
88.822,10.579,0.599,0,0,65536,1425408,161023014,82292541,32768,0,10267,2661
99.800,0.200,0,0,0,0,0,51930,38754576,0,0,3326,474
87.575,12.224,0.200,0,0,0,81920,160536872,110458056,0,0,12682,2522
98.600,0.800,0.600,0,0,73728,35741696,27033,15052134,32768,0,2663,746
88.778,10.020,1.002,0.200,0,8192,293920768,99758447,100870989,0,0,10088,2165
94.378,5.221,0.402,0,0,49152,0,66593598,36121049,24576,0,5416,1324
96,4,0,0,0,8192,1318912,32176355,79986632,4096,0,6251,1027
92.415,7.385,0.200,0,0,16384,122880,95226679,60810954,4096,0,7238,1784
96.393,3.006,0.601,0,0,16384,0,31324740,76878762,8192,0,6042,962
90.800,9.200,0,0,0,40960,4194304,136195143,73785645,20480,0,8237,1477
96,4,0,0,0,8192,263585792,31665370,76865325,0,0,7069,1505
91.984,8.016,0,0,0,8192,225943552,94649207,51054379,16384,0,7071,1807
93.837,3.777,1.193,1.193,0,98304,11755520,30546090,78587125,32768,0,6054,1211
92.354,6.841,0.805,0,0,0,0,92252106,50525279,0,0,6703,1983
95.409,4.391,0.200,0,0,16384,0,32180249,74798145,8192,0,6147,1224
92.570,6.827,0.602,0,0,0,0,95335222,46176486,0,0,6300,1308
93.400,6,0.600,0,0,0,0,65859934,72781667,0,0,7027,1567
91.383,8.617,0,0,0,73728,308273152,63227183,76534536,32768,0,7445,1813
93.812,5.988,0.200,0,0,65536,144105472,93430215,61719148,32768,0,8017,1546
93.625,5.179,0.797,0.398,0,16384,134774784,31255123,76748549,0,0,6649,1255
93,6.800,0.200,0,0,49152,0,94235856,47595119,24576,0,6353,1839
96.794,3.206,0,0,0,40960,0,32452216,75995200,20480,0,7332,1267
90.400,6.200,0.800,2.600,0,0,1138688,96134500,48747817,0,0,7305,1654
94,5.400,0.600,0,0,0,0,64683260,88184258,0,0,8318,1698
