"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.wang2978-test.uwmadison744-f22-pg0.wisc.cloudlab.us",,,,"User:","Yuhan"
"Cmdline:","dstat --output monitering4_2.csv",,,,"Date:","28 Sep 2022 00:47:31 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",
83.665,3.386,1.793,11.155,0,28229632,76398592,8771785,27494786,0,0,4162,1196
80.120,6.225,2.811,10.643,0.201,17719296,32645120,7035982,509461,0,0,2751,1046
27.092,2.390,20.319,50,0.199,46784512,32088064,4037482,5242872,0,0,3301,1219
20.240,2.004,31.463,46.092,0.200,46612480,3145728,4587155,4839803,0,0,2947,1120
39.638,3.622,26.962,29.577,0.201,28786688,50479104,8639032,29594150,0,0,4005,1143
80.120,3.213,4.819,11.647,0.201,22470656,44605440,23730168,3137094,0,0,3772,1282
34.818,1.215,37.449,26.316,0.202,41861120,17301504,5609905,5770246,0,0,3182,1142
70.423,7.042,1.610,20.926,0,40083456,11370496,2547361,4208821,266240,0,3423,1519
25.904,1.807,28.715,43.173,0.402,48013312,6553600,9404955,23139076,0,0,3888,1152
66.667,1.606,12.851,18.675,0.201,34119680,17096704,22873603,8008043,0,0,3958,1456
79.879,9.256,2.012,8.853,0,6651904,22142976,4745726,3970316,0,0,3678,1747
48.795,1.406,9.036,40.562,0.201,26591232,27803648,1827850,3072853,0,0,2446,907
14.747,2.222,25.455,57.374,0.202,32940032,11460608,2561397,3602245,0,0,2341,1063
7.677,1.212,24.646,66.061,0.404,62652416,14958592,3750588,8008594,0,0,2746,1180
18.511,1.610,43.058,36.419,0.402,29327360,22544384,6768632,12630173,0,0,3204,1192
45.825,2.444,23.422,28.106,0.204,7348224,14155776,15989627,4819638,0,0,3227,1235
63.581,3.421,4.225,28.571,0.201,27508736,11984896,6113295,5961603,0,0,3187,1104
36.874,4.008,9.820,48.898,0.401,25395200,44539904,4226507,3999933,0,0,3028,1170
26.721,1.215,27.935,43.725,0.405,45735936,9240576,7227387,5320274,0,0,3462,1220
46.988,3.012,17.470,32.329,0.201,16809984,21774336,18862622,3561248,0,0,2952,1252
60.765,4.024,7.042,27.968,0.201,17809408,56598528,3138359,3913963,0,0,2941,975
9.697,3.636,51.313,35.152,0.202,20758528,54566912,3382426,10888007,0,0,2267,1002
11.952,0.797,42.629,44.422,0.199,26075136,8749056,4207262,2592233,0,0,2055,1003
19.277,2.610,53.815,23.896,0.402,5865472,50855936,5025687,4544924,0,0,2264,1379
17.814,1.215,50,30.769,0.202,18628608,39493632,5713293,13711295,0,0,2844,1268
9.899,2.222,54.343,33.333,0.202,15089664,48586752,2207978,5520433,0,0,1825,760
19.718,1.207,67.404,11.670,0,17211392,9207808,2008281,19903668,0,0,1863,585
11,2.800,85.600,0.400,0.200,0,819200,4406,19142,0,0,822,643
57.028,1.406,29.518,12.048,0,15884288,0,5146685,6324683,0,0,3305,1277
7.631,1.406,45.582,45.181,0.201,43646976,73728,3246907,2101096,0,0,1950,1035
9.018,1.804,30.862,57.916,0.401,47980544,122880,2673995,3057041,0,0,2126,998
22.535,1.408,21.127,54.527,0.402,63365120,15728640,4952787,6093061,0,0,3185,1259
23.838,1.212,48.283,26.465,0.202,14139392,61243392,838691,15464901,0,0,2519,1155
85.371,2.806,2.204,9.619,0,12795904,38043648,28270925,9239222,0,0,3715,1240
79.116,6.827,0.402,13.454,0.201,31137792,29425664,2364418,4774168,0,0,3636,1439
20.160,2.794,19.561,57.285,0.200,34766848,30539776,4040626,2014891,0,0,2507,967
43.381,0.815,16.497,39.104,0.204,28311552,15564800,16195111,4172242,0,0,2824,1037
85.400,4.400,2.600,7.600,0,13508608,47898624,18126217,22811006,0,0,4211,1453
23.935,0.811,30.832,44.016,0.406,44261376,1572864,6092776,8440177,0,0,2840,1128
10.421,1.403,35.070,52.906,0.200,38486016,10747904,4357887,2627271,0,0,2049,1036
73.239,7.646,1.610,17.304,0.201,28762112,24903680,4265334,5203658,0,0,5101,2896
36.200,6.800,18.200,38.600,0.200,40648704,21577728,8475359,28065103,0,0,3540,986
41.566,2.410,14.257,41.566,0.201,20733952,38174720,11133132,2910109,0,0,2727,968
52.295,3.194,9.182,35.130,0.200,16277504,37568512,5723679,3382058,0,0,2620,993
38.710,2.823,12.702,45.565,0.202,40378368,5505024,11624433,3305781,0,0,3226,1188
40.040,4.024,1.408,54.326,0.201,45334528,25812992,3432006,22159344,0,0,3694,1250
30.040,2.621,29.435,37.702,0.202,19464192,25378816,10995449,6175818,0,0,2719,1178
79.200,1.600,0.800,18.200,0.200,28016640,26738688,21265118,4596457,0,0,3979,1209
69.293,7.475,3.838,19.192,0.202,15663104,25739264,4053386,2722033,0,0,2954,1023
32.207,0.795,11.531,55.268,0.199,29409280,35930112,4269237,2209253,0,0,2804,1174
28.343,2.794,9.980,58.483,0.399,55754752,18907136,3891805,1351301,0,0,3040,1290
36.145,1.004,24.699,37.952,0.201,33701888,6897664,15233902,3367116,0,0,3058,1227
58.835,4.819,8.434,27.711,0.201,15450112,64978944,7392957,1910605,0,0,3215,1236
46.774,7.661,19.355,25.806,0.403,41811968,3145728,5827109,4044214,0,0,3472,1290
25.709,3.036,39.069,31.984,0.202,34889728,43548672,4789280,17308613,0,0,3892,1483
13.627,1.202,43.086,41.683,0.401,38928384,33955840,2263033,8290240,0,0,2911,1144
22.312,2.231,35.700,39.554,0.203,15409152,36306944,4391698,2655569,0,0,2123,963
15.091,0.402,38.833,45.473,0.201,15941632,18169856,5325438,1598594,0,0,1563,794
33.803,1.006,36.419,28.571,0.201,11116544,19152896,15537224,5880394,0,0,2822,1166
55.777,2.988,11.155,29.880,0.199,15007744,33062912,6174128,5381457,0,0,3604,1283
46.586,4.016,18.072,30.924,0.402,28712960,16154624,5922188,3850790,0,0,3326,1334
24.950,2.414,14.487,57.948,0.201,32677888,16531456,4043910,9742860,0,0,2874,1066
30.223,1.623,15.619,52.130,0.406,46497792,3145728,6024397,6697804,0,0,3651,1387
5.433,2.213,52.515,39.638,0.201,24141824,45809664,2064130,8264740,0,0,2050,925
22.267,1.012,54.656,21.862,0.202,5226496,101990400,4125405,2878010,0,0,2086,882
10.040,1.807,54.819,33.133,0.201,7741440,5029888,7221474,4481939,0,0,1997,998
39.357,1.406,37.952,21.084,0.201,13746176,21798912,12607621,4756319,0,0,2665,1123
18.437,4.409,51.904,25.050,0.200,23592960,44711936,1179967,24785268,0,0,3169,1309
18.036,2.204,46.293,33.267,0.200,13172736,65732608,41162,8549909,0,0,2125,823
32.661,2.621,38.710,25.806,0.202,6799360,69271552,66544609,2584070,0,0,3785,1468
30.600,1.800,39.800,27.400,0.400,28164096,35094528,20199326,24984,0,0,2714,1130
47.791,8.434,43.373,0.201,0.201,0,843776,4602,21685,0,0,1330,379
68.064,4.591,27.345,0,0,8437760,0,5795120,5705643,0,0,3560,1383
31.791,1.610,28.169,38.229,0.201,59785216,0,1849464,2384252,0,0,2491,1092
12.097,2.016,19.556,65.927,0.403,62930944,106496,3605666,7865094,0,0,2965,1179
25.100,1.406,42.169,31.124,0.201,23994368,41697280,4462021,9564654,0,0,2582,1109
58.400,3.800,13,24.600,0.200,21553152,24281088,18219783,13130242,0,0,3587,1404
73.506,5.179,2.390,18.725,0.199,30023680,28327936,11619986,7406536,0,0,3646,1207
50.905,3.421,8.853,36.620,0.201,35454976,15728640,10956306,5330224,0,0,3433,1160
59.118,3.607,11.423,25.651,0.200,18071552,40632320,27260951,7110198,0,0,3580,1153
76.815,6.048,0.403,16.532,0.202,24100864,59113472,2510325,18466279,0,0,3585,994
45.291,2.405,12.224,39.880,0.200,53026816,10764288,1917784,8748612,0,0,3152,1030
28.600,5.071,5.071,61.055,0.203,37183488,13279232,4845762,2652002,0,0,3116,1224
37.200,1.400,18.400,42.800,0.200,39395328,10248192,4093827,8138296,0,0,2759,1023
28.112,9.036,37.952,24.699,0.201,7421952,51150848,5839292,24836359,0,0,2787,860
39.516,2.016,28.629,29.637,0.202,18112512,15269888,22640992,2910791,0,0,3163,1364
75.697,2.789,0.199,21.116,0.199,26312704,14606336,7274961,3890394,0,0,3427,1074
42.105,4.656,15.789,37.247,0.202,42237952,16859136,4533951,6576005,0,0,3326,1242
41.767,4.016,5.622,48.193,0.402,38805504,17440768,3702667,20555286,0,0,3384,1080
33.133,1.406,23.695,41.566,0.201,14180352,36274176,24252512,1714433,0,0,2625,1025
79.518,1.205,1.004,18.072,0.201,8388608,14761984,9141040,1783087,0,0,2437,721
61.847,8.032,2.610,27.309,0.201,36208640,27017216,5360710,4699527,0,0,3488,1522
32.056,2.419,6.653,58.669,0.202,62734336,26288128,1363310,4252991,0,0,3567,1581
24.748,4.024,27.968,43.058,0.201,30998528,20463616,7043338,5570351,0,0,3477,1209
44.939,2.834,17.409,34.413,0.405,13656064,32014336,14912285,4335350,0,0,3097,1476
50.400,6,7.400,36.200,0,37371904,32342016,1182332,11824601,0,0,3285,994
22.510,1.195,33.865,42.032,0.398,35422208,10051584,5530824,10184105,0,0,3109,1201
24.798,1.411,34.879,38.710,0.202,22503424,4718592,6451166,5949190,0,0,2872,1225
27.677,2.424,45.859,23.838,0.202,8839168,36519936,6244648,5605357,0,0,2955,1189
34.008,3.239,26.316,36.235,0.202,15704064,53338112,7699975,5376081,0,0,3288,1289
23.705,3.386,32.669,40.040,0.199,25321472,59260928,3106488,3886609,0,0,2112,891
44.355,0.806,14.113,40.524,0.202,33570816,37781504,11739894,2034573,0,0,3075,1030
39.357,4.217,21.888,34.337,0.201,18915328,55517184,3192745,12094499,0,0,3221,1060
8.451,0.805,39.034,51.308,0.402,29016064,42229760,2340747,2873089,0,0,1922,1093
30.123,0.615,28.484,40.574,0.205,32047104,16990208,7952734,7989619,0,0,3407,1361
28.514,3.815,37.751,29.719,0.201,22716416,30425088,6826968,15162488,0,0,3458,1311
24.950,3.622,39.034,31.992,0.402,28262400,10256384,10179397,28379403,0,0,4052,1420
41.046,2.616,38.632,17.505,0.201,2744320,120872960,8645343,1845403,0,0,2025,783
21.169,4.637,63.710,10.484,0,0,229933056,4606,48202,0,0,1480,490
51.098,1.397,47.305,0,0.200,4472832,0,6482876,3131444,0,0,2191,998
18.864,1.217,35.903,43.813,0.203,67887104,0,5866168,4355241,0,0,2939,1225
7.332,1.018,42.974,48.473,0.204,44687360,73728,3314680,3515445,0,0,2197,1054
28.687,2.020,32.929,35.960,0.404,57720832,0,5382241,19539716,0,0,4223,1436
64,5,26.200,4.600,0.200,5423104,74047488,21600183,9407082,0,0,3871,1317
86.345,5.221,0.803,7.631,0,20733952,22298624,7121518,7711371,0,0,3970,1360
40.808,4.646,9.899,44.444,0.202,41844736,0,814862,7238793,0,0,3494,1638
23.494,2.209,38.153,35.944,0.201,50044928,11026432,10093357,24043675,0,0,3556,898
91.600,1.600,3.600,3.200,0,761856,133365760,24710540,518475,0,0,3141,889
82.530,7.430,0.402,9.639,0,17899520,49561600,3104294,5038275,0,0,4085,2027
18.675,1.606,30.522,48.996,0.201,62955520,21897216,3451419,4356482,0,0,3001,1383
8.485,1.414,19.192,70.707,0.202,52854784,1310720,3868593,29862398,0,0,3321,1055
21.127,0.805,60.362,17.505,0.201,3670016,95805440,4292082,10613,0,0,1472,664
21.616,2.424,54.141,21.616,0.202,12902400,87130112,4383942,2945239,0,0,2072,967
34.274,1.210,31.250,33.065,0.202,16883712,6848512,22692550,2704751,0,0,2430,1042
68.663,5.389,7.585,18.164,0.200,22609920,8265728,15068245,5587301,0,0,2985,854
58.200,8.400,8,25.200,0.200,26353664,36274176,11180625,4211228,0,0,3917,1690
31.076,3.386,9.960,55.378,0.199,33169408,48594944,16717341,19999186,0,0,3978,1358
58.835,2.008,3.414,35.542,0.201,40345600,43360256,1352726,6036840,0,0,3631,1192
78.287,6.375,0,15.139,0.199,31399936,32055296,4966918,5925162,0,0,3558,1084
58.882,4.192,4.990,31.737,0.200,37339136,0,6330165,5931992,0,0,4052,1418
34.483,2.840,19.675,42.799,0.203,54231040,1032192,5702911,7143035,0,0,3552,1364
61.010,1.616,8.081,29.091,0.202,45047808,0,19724526,14578872,0,0,4491,1316
63.727,5.611,10.621,19.840,0.200,24895488,0,7225502,4790588,0,0,3846,1339
30.120,2.410,14.056,53.012,0.402,33153024,1368064,4998460,6987892,0,0,3085,1190
27.364,2.213,32.998,37.223,0.201,34193408,11018240,4865368,3448669,0,0,3024,1151
21.888,3.213,38.353,36.345,0.201,25354240,14286848,9860842,5707678,0,0,3104,1321
58.317,5.010,16.834,19.639,0.200,27410432,17301504,13021486,15043303,0,0,3795,1052
57.831,5.622,10.442,25.703,0.402,12607488,38305792,7054917,5189857,0,0,3332,1241
32.525,1.818,17.778,47.677,0.202,28434432,52912128,4549116,2294750,0,0,3023,1112
15.726,2.419,22.177,59.476,0.202,44335104,48955392,2977246,4102700,0,0,2524,1161
17.871,1.205,39.558,41.165,0.201,20480000,20856832,5444786,7655230,0,0,2444,1085
9.054,2.414,66.398,21.932,0.201,4562944,94388224,1038340,2967726,0,0,1421,754
1.807,0.803,72.892,24.297,0.201,21291008,20987904,2463330,7354466,0,0,1417,781
26.253,1.603,53.507,18.437,0.200,16564224,8626176,17897903,25746648,0,0,3422,1060
52.305,3.607,39.679,4.409,0,0,49152,5286,53374,0,0,1312,300
28.773,1.610,69.618,0,0,3719168,0,2629582,2455598,0,0,1748,677
33.467,1.002,19.439,45.892,0.200,36741120,966656,3819439,5136918,0,0,2581,1073
9.476,1.411,25.806,62.903,0.403,52813824,0,3809464,6898365,0,0,2483,1073
26.721,1.822,12.955,58.097,0.405,56393728,262144,24524541,10441469,0,0,3560,1344
88.956,1.205,0.803,9.036,0,25477120,31735808,7514371,12786777,0,0,3728,1172
69.478,9.839,12.651,8.032,0,6733824,60137472,5158480,3383090,0,0,4165,2531
34.406,4.225,16.901,44.064,0.402,40951808,18087936,2628021,5375679,0,0,3359,1377
25.050,1.603,14.629,58.517,0.200,37879808,3145728,17699662,4767682,0,0,3172,1186
86.720,1.811,1.006,10.463,0,24027136,45924352,16911609,23614974,0,0,4578,1170
78.156,8.417,0.802,12.425,0.200,40681472,7340032,4169098,9222035,0,0,4161,1824
27.912,2.811,14.859,54.217,0.201,51642368,24436736,3026560,3455945,0,0,2917,1169
16.265,1.406,45.582,36.546,0.201,23371776,14163968,3714093,1446429,0,0,2076,915
26.052,3.206,48.898,21.643,0.200,28385280,19824640,6247187,30864621,0,0,3980,1155
57.143,1.610,18.712,22.334,0.201,20619264,34603008,26998501,175694,0,0,3187,1203
62.076,8.184,13.373,16.168,0.200,18792448,48267264,3783178,4278520,0,0,3015,1034
55.511,4.409,11.423,28.457,0.200,21004288,17088512,7992878,2646480,0,0,3371,1337
20.359,2.395,31.737,45.309,0.200,36102144,27017216,8805781,5389444,0,0,2649,1070
35.163,2.642,15.650,46.341,0.203,37715968,16187392,22319459,20658141,0,0,3940,1401
81.800,2,0,16,0.200,19980288,52273152,4372803,4211443,0,0,2723,924
65.261,8.032,2.209,24.297,0.201,39419904,6291456,3343360,5244691,0,0,4051,1843
39.600,2.600,6.400,51.200,0.200,58728448,7659520,2945389,6375255,0,0,4100,1329
15.600,1.200,27.200,55.800,0.200,30580736,35971072,2859482,4410429,0,0,2518,1018
22.846,1.002,25.050,50.902,0.200,28033024,19415040,3781071,3219745,0,0,2054,901
40.161,2.008,18.072,39.558,0.201,10067968,12042240,15729059,3017547,0,0,2244,907
39.919,5.040,26.815,28.024,0.202,24649728,24395776,6241556,13543659,0,0,3393,1347
38.878,3.006,10.421,47.295,0.401,36806656,14696448,3968678,7232866,0,0,3718,1268
26.253,2.004,43.888,27.655,0.200,11059200,36814848,4945985,4670605,0,0,2678,1052
27.711,0.803,37.349,33.936,0.201,22503424,13631488,4819634,4017989,0,0,2433,1034
16.667,2.008,45.984,35.141,0.201,35332096,32669696,2379332,4965259,0,0,2359,1040
20.363,1.411,47.984,30.040,0.202,12443648,20668416,9655298,4342332,0,0,2397,943
50.505,2.828,20,26.465,0.202,6381568,43966464,11607318,5017806,0,0,2915,1081
38.632,4.024,19.115,37.827,0.402,27369472,22020096,4814867,14143565,0,0,3445,1217
29.459,1.403,18.838,50.100,0.200,29769728,50651136,3325176,2373563,0,0,2506,1071
25.100,2.008,19.076,53.614,0.201,32227328,6348800,7052052,3729810,0,0,2837,1280
32.389,3.239,32.794,31.174,0.405,31891456,27287552,6350656,11060964,0,0,3698,1467
23.541,1.006,33.602,41.650,0.201,50266112,30703616,3384653,8919411,0,0,3060,1025
12.877,2.213,55.533,29.175,0.201,12713984,8126464,8008954,21396903,0,0,2652,971
29.459,4.409,36.473,29.459,0.200,8470528,15515648,10397721,5262959,0,0,2125,917
29.800,4,32.600,33.400,0.200,7716864,34930688,4022904,5140145,0,0,2278,954
17.068,2.410,50.402,29.920,0.201,26583040,27394048,22450,8459692,0,0,1737,652
0.601,1.403,85.571,12.224,0.200,4112384,187334656,16812,16035071,0,0,1755,499
0,1.406,96.586,2.008,0,0,190464000,4776,350,0,0,854,321
34.476,0.605,64.919,0,0,2359296,0,4023045,1854188,0,0,2031,980
31.463,1.603,27.255,39.479,0.200,55672832,991232,3278311,3048434,0,0,2471,1109
10.800,1.200,33.800,53.800,0.400,62742528,0,1969583,2746355,0,0,2360,1051
18.511,1.811,37.827,41.650,0.201,36274176,0,5516805,24701127,0,0,3106,998
69.819,1.006,21.529,7.646,0,13647872,12582912,28283314,6734557,0,0,3514,1037
93.159,4.628,0.201,2.012,0,11616256,87318528,2639535,3690717,0,0,2619,972
51.411,6.653,6.452,35.282,0.202,40853504,10354688,3537182,5290436,0,0,3722,1764
9.293,2.222,20.606,67.677,0.202,41713664,3407872,8992293,18098179,0,0,2870,1105
74.349,5.411,11.022,9.018,0.200,22593536,210804736,27994174,11944468,0,0,4463,1340
92,7.800,0.200,0,0,13041664,118890496,3278592,8085128,0,0,3280,1258
36.217,2.414,14.889,46.278,0.201,42827776,73400320,2349332,5759563,0,0,2592,1064
17.600,2.400,25.800,54,0.200,48168960,4456448,4151847,19983870,0,0,3171,1098
38.990,2.424,28.283,30.101,0.202,20226048,25264128,16678965,5739819,0,0,2711,1042
70.200,3.200,9.600,16.800,0.200,8036352,58949632,25084594,68135,0,0,2932,894
73.843,6.640,11.066,8.451,0,16801792,41287680,5017786,16017482,0,0,3504,1196
51.107,4.427,7.042,37.223,0.201,35946496,19611648,8578793,14120655,0,0,3081,927
37.074,2.204,19.038,41.483,0.200,54878208,1572864,25560905,24526322,0,0,3568,887
94.389,2.204,0,3.407,0,15572992,52535296,3743742,10139032,0,0,2598,501
76.447,8.982,3.393,11.178,0,31326208,1122304,29957670,8862693,0,0,3948,1634
73.185,1.411,4.637,20.565,0.202,68345856,0,9400427,28040035,0,0,3721,775
80,9.600,10.200,0.200,0,18989056,0,5539258,16586366,0,0,2462,646
63.434,3.636,15.152,17.778,0,54263808,0,5740579,22448690,0,0,3328,1161
33.201,1.988,50.298,14.314,0.199,32276480,10821632,8947947,7906649,0,0,2920,1179
37.903,2.621,40.121,19.153,0.202,9920512,92053504,19632766,7891773,0,0,2901,1026
97.194,2.405,0.200,0.200,0,18866176,27205632,23618464,2426098,0,0,2638,1283
77.645,9.182,9.581,3.393,0.200,10158080,66420736,19332294,3666301,0,0,3030,1979
83.633,4.391,0,11.976,0,45039616,0,8718426,17057525,0,0,3384,764
92.585,5.411,0.200,1.804,0,55803904,0,24859899,23624226,0,0,3730,957
78,6.400,11.600,4,0,18857984,1064960,8462891,5378914,0,0,2101,792
77.867,6.036,2.817,13.078,0.201,59580416,0,9438524,33937875,0,0,4305,958
39.880,3.006,21.643,35.271,0.200,47570944,3407872,4020421,8351643,0,0,3212,1417
29.659,1.804,25.251,43.086,0.200,31956992,16252928,6383318,22849714,0,0,3125,874
54.016,2.811,27.510,15.462,0.201,4423680,64323584,38424139,2878562,0,0,3343,1528
76.459,4.024,11.871,7.646,0,15114240,17498112,16442,4363679,0,0,2213,696
81.563,7.214,1.403,9.820,0,46768128,73728,22847465,15971245,0,0,5104,2161
66.935,2.823,7.661,22.379,0.202,64561152,0,7752213,23776543,0,0,4165,1223
78.800,4.200,6.800,10,0.200,30875648,0,21043762,20966668,0,0,4487,1295
80.924,6.627,10.442,2.008,0,21553152,0,25795574,11211743,0,0,3452,1154
89.980,6.012,0.200,3.808,0,36061184,1048576,2489339,14604989,0,0,2851,846
50.902,2.405,18.838,27.655,0.200,57589760,17686528,4596112,23326421,0,0,2995,813
65.331,4.409,12.224,17.836,0.200,27713536,58695680,16100124,9126131,0,0,3719,1286
75.449,6.786,10.379,7.385,0,12419072,33849344,36935879,1928111,0,0,3243,1202
91.036,7.371,0.996,0.598,0,19283968,25427968,9609487,7226279,0,0,2820,1408
75.100,3.414,3.414,17.871,0.201,35889152,27402240,7691253,12908538,0,0,3303,1150
58.149,4.225,6.439,30.986,0.201,63438848,45989888,8820079,31738296,0,0,4026,935
57.490,5.668,14.980,21.862,0,32432128,32063488,13565145,15398573,0,0,3764,1173
69.339,4.208,5.611,20.641,0.200,19947520,24920064,15886484,6704918,0,0,3575,1065
83.099,3.018,1.207,12.475,0.201,18161664,18890752,29973913,5454764,0,0,3804,1098
75.502,7.631,7.631,9.237,0,34701312,24395776,9496524,9390667,0,0,2932,967
76.248,3.593,2.794,17.166,0.200,57122816,26329088,3341175,26048887,0,0,3834,900
36.948,3.213,16.667,42.972,0.201,28688384,12763136,6922274,17625461,0,0,3254,976
50.303,3.434,12.929,33.131,0.202,31006720,58793984,3625203,19280173,0,0,3324,1166
14.747,1.818,35.354,47.879,0.202,35479552,51675136,5077769,10136115,0,0,2389,1032
45,2.400,35.800,16.600,0.200,5988352,98353152,23028875,7811035,0,0,3237,1030
73.992,4.637,6.452,14.919,0,3244032,52740096,8861402,7682934,0,0,2700,668
21,7,53.400,18.400,0.200,1507328,81657856,15420,8092446,0,0,1860,709
0,0.805,80.282,18.913,0,0,168968192,4530,350,0,0,747,369
0.202,1.411,80.040,18.145,0.202,0,238624768,5195,901,0,0,1037,467
21.730,2.817,57.545,17.706,0.201,28590080,68788224,11457355,3140231,0,0,3441,2234
50.505,4.444,19.798,25.253,0,51822592,0,90858006,113811836,0,0,7324,1603
89.676,5.466,4.453,0.202,0.202,1605632,1007616,36295320,41552554,167936,0,8650,7644
67.992,13.718,6.561,11.730,0,42434560,0,123892148,93984907,24576,0,17520,13753
86.200,4.800,3,5.800,0.200,30998528,0,83715410,107714742,0,0,7700,1518
73.387,15.726,8.871,1.815,0.202,458752,40009728,106443197,83785698,237568,0,18042,15057
40.600,7.200,19.800,32.200,0.200,64266240,25706496,73613073,72111275,143360,0,8787,4153
76.800,6,11.200,5.800,0.200,8978432,40206336,43234020,84392133,24576,0,10245,5199
45.030,9.331,10.345,35.091,0.203,17170432,51716096,46528481,106355368,372736,0,14719,10868
37.374,4.848,11.313,46.061,0.404,44146688,82690048,27010359,63952510,57344,0,7531,2500
43.813,7.302,18.053,30.223,0.609,8830976,53288960,62635622,81523618,77824,0,11626,5995
24.033,5.499,30.957,39.308,0.204,17096704,34734080,65479894,101958438,49152,0,10475,3867
55.777,9.960,10.956,22.908,0.398,20914176,48676864,106905855,115533699,61440,0,15275,7088
46.356,10.121,10.931,32.186,0.405,18800640,16793600,72194479,91893195,0,0,13337,6472
47.251,10.183,6.110,36.049,0.407,33816576,38494208,78588253,124712657,24576,0,15894,7093
25.859,2.828,23.434,47.475,0.404,27779072,46735360,60757976,35580668,0,0,4944,1579
67.002,10.060,14.487,8.249,0.201,10813440,92749824,74663476,128141742,36864,0,16269,7387
14.487,2.213,66.801,16.298,0.201,7643136,188465152,25670146,1239369,16384,0,3137,1666
4.819,1.807,88.554,4.618,0.201,0,233168896,5743,2110,0,0,1206,505
31.809,9.344,52.087,6.561,0.199,1138688,135479296,47057677,99630708,49152,0,13233,7902
23.944,6.439,10.664,58.551,0.402,40878080,52920320,63861550,66584056,12288,0,9233,3756
44.064,5.433,22.535,27.767,0.201,16121856,98607104,81228398,71338368,0,0,8249,3652
61.800,10.800,19,8.200,0.200,532480,132694016,68888578,62320162,266240,0,14682,10760
16.298,5.433,76.861,1.207,0.201,0,122880,51479,23018482,0,0,4581,3764
0.200,0.200,99.601,0,0,0,0,5290,1407,0,0,204,179
0,0,100,0,0,0,0,4702,384,0,0,183,172
55.622,0.201,43.976,0,0.201,0,0,85453,12919,0,0,1164,480
99.200,0.400,0.400,0,0,0,97394688,4312,342,0,0,1875,341
88.353,5.823,5.823,0,0,0,166494208,12363,10232,0,0,2172,538
93.373,6.426,0.201,0,0,0,0,35389,40329,0,0,1544,490
90.619,2.196,7.186,0,0,0,0,6430,436,0,0,1401,263
89.400,10.400,0.200,0,0,0,0,35080,39836,0,0,1504,508
90.400,3.600,6,0,0,0,0,11972,12184,0,0,1438,352
95.992,3.808,0.200,0,0,0,48824320,16467,10458,0,0,1684,383
91,8.400,0.400,0.200,0,0,67600384,35498,47918,0,0,1945,798
91.816,2.395,4.391,1.397,0,0,181936128,4549,1003,0,0,2057,458
91.200,8.200,0.600,0,0,0,108068864,35518,39872,0,0,2547,1219
97,2.600,0.200,0.200,0,0,202899456,12561,10334,0,0,2405,541
94.188,3.607,0.401,1.804,0,0,1212416,13208,10893,0,0,1558,376
92,7.600,0.400,0,0,0,8192,35288,39806,0,0,1512,506
99.399,0.401,0.200,0,0,0,0,4254,444,0,0,1451,237
89.400,10.400,0.200,0,0,0,0,34571,40465,0,0,1608,627
99.202,0.399,0.399,0,0,0,0,12831,10232,0,0,1497,300
92.600,6,0,1.400,0,0,122306560,12335,10326,0,0,1982,416
91.218,6.786,1.597,0.399,0,0,169107456,35855,46962,0,0,2480,1038
97.416,1.193,0.994,0.199,0.199,0,235282432,5154,444,0,0,2465,668
86.800,11.800,1,0.400,0,0,118128640,35034,39872,0,0,3370,1993
98,2,0,0,0,0,194027520,11936,12192,0,0,2183,482
93.574,4.418,0.201,1.807,0,0,115793920,12299,10334,0,0,1970,474
92.184,7.615,0.200,0,0,0,111501312,34860,39908,0,0,1925,639
94.800,2,2.400,0.800,0,0,169803776,4427,1467,0,0,2026,432
89.980,9.619,0.401,0,0,0,17350656,36076,39872,0,0,1959,890
97.595,2.405,0,0,0,0,0,11758,10334,0,0,1441,278
86.172,13.026,0.802,0,0,0,1171456,20660083,10885,0,0,18342,500
91.566,8.233,0.201,0,0,0,81920,23485320,42690,0,0,20984,629
95.020,4.183,0.797,0,0,0,0,23471508,10334,0,0,21000,409
93.587,6.212,0.200,0,0,0,27262976,23477833,20775,0,0,20349,430
93.186,6.814,0,0,0,0,100409344,23485387,30012,0,0,20216,577
92.216,7.186,0.399,0.200,0,0,230432768,23461534,444,0,0,21205,655
92.415,7.385,0.200,0,0,0,65536,23485213,30607,0,0,20835,475
95,4.600,0.400,0,0,0,0,23477262,20158,0,0,20839,440
93.775,6.024,0.201,0,0,0,0,23477312,20150,0,0,21052,371
95,4.800,0.200,0,0,0,0,23476821,22022,0,0,20093,382
86.546,12.851,0.602,0,0,0,1073152,23466920,10326,0,0,19468,426
91.751,7.847,0.402,0,0,0,433766400,23488790,40830,0,0,21335,1286
95.792,4.008,0.200,0,0,0,294756352,23467201,10893,0,0,19610,577
87.976,11.022,1.002,0,0,0,0,23489748,30048,0,0,20048,641
95.190,4.810,0,0,0,0,0,23477490,20150,0,0,20251,353
96.400,3.400,0,0.200,0,0,1105920,23470639,10885,0,0,19879,345
84.891,14.314,0.795,0,0,0,65536,23477204,20068,0,0,19931,540
96,3.800,0,0,0.200,0,161439744,23469976,10334,0,0,20508,495
90,9.800,0.200,0,0,0,432447488,23492889,40431,0,0,20804,1097
