"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.wang2978-test.uwmadison744-f22-pg0.wisc.cloudlab.us",,,,"User:","Yuhan"
"Cmdline:","dstat --output monitering2_3_wo_rep.csv",,,,"Date:","27 Sep 2022 22:40:28 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",
89.200,10.600,0.200,0,0,0,61227008,113773720,96988081,0,0,9877,2359
95.600,4.400,0,0,0,0,0,41043536,68154531,0,0,4906,1110
94.589,5.411,0,0,0,0,81920,61965643,65017551,0,0,6289,1000
90.419,8.383,1.198,0,0,0,0,63558896,67350955,0,0,5890,1269
97.405,1.996,0.599,0,0,0,1089536,29978102,32997357,0,0,3645,954
91.165,8.635,0,0.201,0,0,314441728,94724385,87084442,0,0,10029,2007
94,5.800,0.200,0,0,0,59449344,64414412,64772874,0,0,6809,1940
97.206,2.794,0,0,0,0,90112,31262904,65473942,0,0,5784,1073
94.400,5.600,0,0,0,0,0,63402702,64472985,0,0,6634,1685
93.373,4.418,0.201,2.008,0,0,0,61500692,33145869,0,0,4790,1588
94.400,5.200,0,0.400,0,0,999424,63881194,99767974,0,0,8326,1448
91.400,7.400,1,0.200,0,0,356843520,61097594,64899248,0,0,7311,1698
96.192,3.808,0,0,0,0,0,30092165,67889259,0,0,5511,872
94.411,5.589,0,0,0,0,98304,59429858,66252996,0,0,7334,1315
92.600,6.800,0.400,0.200,0,0,1007616,94107811,33671521,0,0,5968,1482
96.200,3.600,0.200,0,0,0,0,46409990,82779880,0,0,9269,928
94.378,5.422,0.201,0,0,0,0,85987459,48301492,0,0,9892,1281
92.742,7.258,0,0,0,0,371859456,86081761,49155075,0,0,9889,1393
94.600,5.200,0.200,0,0,0,81920,84195523,101055298,0,0,12585,1331
96.400,3.400,0.200,0,0,0,1024000,54472021,32015762,0,0,8844,750
91,8,1,0,0,8192,0,116641692,83537629,4096,0,13120,2090
97.804,2.196,0,0,0,0,0,23568916,49545594,0,0,6783,721
95.190,4.810,0,0,0,0,40173568,86692564,49605082,0,0,9267,914
91.451,8.151,0.199,0.199,0,0,224641024,115806826,83606062,0,0,13839,1605
96.371,2.823,0.806,0,0,0,1073152,54389286,19586147,0,0,8044,910
95,4.800,0.200,0,0,0,0,85668943,95169455,0,0,10835,1506
94.990,4.810,0.200,0,0,0,0,85255581,49452421,0,0,9948,1982
81,4,14.800,0,0.200,8192,0,23509276,2609,4096,0,3778,554
25.662,5.703,66.191,2.240,0.204,0,207773696,23563973,2782,0,0,2888,719
39.959,4.868,54.158,0.609,0.406,0,120799232,142444594,130884354,0,0,13387,2965
96.774,3.024,0.202,0,0,0,0,67797569,35433919,0,0,8906,775
97.796,1.403,0.802,0,0,0,0,23577546,384,0,0,5481,787
98.798,0.802,0.401,0,0,0,0,23500725,568,0,0,3915,383
85.600,13.400,1,0,0,0,0,176653884,124771504,0,0,16994,4430
97.183,2.414,0.201,0.201,0,0,205692928,23586568,37930290,0,0,6678,1114
95,4.600,0.400,0,0,8192,154148864,53531669,30888,0,0,6050,774
88.153,11.044,0.803,0,0,0,0,146606454,148232098,0,0,18079,3737
99.200,0.800,0,0,0,0,0,23547522,16081401,0,0,4502,505
90.600,9.200,0.200,0,0,0,0,147358998,39840396,0,0,10628,2032
93.976,4.819,1.205,0,0,0,0,55997193,124681967,0,0,13063,1225
95.400,4.400,0.200,0,0,0,177700864,53812987,35451,0,0,4695,1185
91.182,8.417,0.200,0.200,0,8192,216776704,114675811,100363554,0,0,15078,2946
96.208,3.593,0.200,0,0,0,0,54622063,65861435,0,0,9854,1227
95,4.600,0.400,0,0,0,0,85982562,8249710,0,0,11719,1266
93.613,6.188,0.200,0,0,8192,0,85324978,104148203,4096,0,15251,1550
96.393,2.806,0,0.802,0,8192,1138688,54741477,49926204,4096,0,6951,1062
91.400,8.400,0.200,0,0,8192,120078336,85391077,31847855,0,0,7617,1982
92.771,5.823,1.004,0.402,0,8192,262127616,87729655,81511587,0,0,11767,1609
96.008,3.792,0.200,0,0,8192,55320576,54253274,65694168,0,0,9934,1277
93.200,6.800,0,0,0,0,0,116595288,50722759,0,0,12421,1161
93.587,6.413,0,0,0,0,1097728,85483769,97469032,0,0,11939,1211
96,3.400,0.600,0,0,0,0,54377341,26791278,0,0,7065,1483
94.389,5.611,0,0,0,0,0,83822825,69545969,0,0,10567,1186
93.800,5.800,0.400,0,0,0,60825600,85735138,82733783,0,0,11208,1225
92.800,6.600,0.400,0.200,0,0,221954048,86582482,15884183,0,0,11682,1577
90.581,6.012,0.802,2.605,0,0,85344256,53944467,80785762,0,0,12047,1068
96.008,2.794,1.198,0,0,8192,123027456,54257102,81384515,4096,0,9262,1215
91.800,8,0.200,0,0,0,0,147449605,33293174,0,0,11129,1821
95.591,4.409,0,0,0,0,0,53653049,69096165,0,0,9786,1287
96.600,3.200,0.200,0,0,0,0,54483479,47570395,0,0,10881,940
93.014,6.986,0,0,0,0,1179648,112724607,82142855,0,0,11785,2104
96.192,3.607,0.200,0,0,0,112926720,56119043,50131023,0,0,8086,1142
91.200,8.600,0.200,0,0,0,52338688,116910459,65166187,0,0,12206,1811
94.411,5.190,0.399,0,0,0,0,84618527,65491286,0,0,9759,1563
97.605,1.198,0.998,0,0.200,0,0,23573304,31842613,0,0,5362,732
79.600,9,11.400,0,0,0,0,85517573,81306145,0,0,12817,2714
51.205,1.807,46.586,0.402,0,0,1155072,23549947,4588,0,0,3828,548
31.463,4.409,58.717,5.411,0,0,203464704,23400092,1928,0,0,3874,640
78.873,6.439,11.469,3.018,0.201,0,167297024,179749679,166077339,0,0,17815,3155
98.400,1.400,0.200,0,0,0,0,23438263,901,0,0,3338,747
100,0,0,0,0,0,0,23426542,436,0,0,6724,445
88.934,9.859,1.207,0,0,0,1130496,136030926,50930251,0,0,11145,2653
95.391,4.208,0.401,0,0,0,98304,65588364,114407639,0,0,11609,1541
98.403,1.198,0.399,0,0,0,198033408,17970928,708,0,0,5992,644
87.600,12,0.400,0,0,0,218284032,120025704,114008291,0,0,11196,2577
94.990,3.808,1.202,0,0,8192,0,30587174,47528253,4096,0,4655,969
95.400,4.400,0.200,0,0,0,1294336,54929214,2010741,0,0,3096,837
91.400,8.200,0.400,0,0,0,90112,97284048,161190158,0,0,12282,2358
99.600,0.400,0,0,0,0,0,4719,901,0,0,1462,444
91.816,7.984,0.200,0,0,0,116187136,91369193,70967429,0,0,7226,1346
93.587,6.413,0,0,0,8192,181788672,60195131,94110924,4096,0,7693,1820
90.600,4,0,5.400,0,0,983040,57850858,16917001,0,0,4388,1416
90.982,8.818,0.200,0,0,0,90112,98068879,111385500,0,0,9194,1655
98.200,0.800,1,0,0,0,0,109999,40651888,0,0,2992,705
93.800,5.800,0.400,0,0,0,0,61928828,49035275,0,0,5564,1316
91.200,8.600,0.200,0,0,0,177815552,92370590,125276606,0,0,10371,1972
95.200,4.800,0,0,0,8192,194486272,17490706,10650098,0,0,3146,999
93.186,6.814,0,0,0,0,73728,105974655,104826923,0,0,9186,1857
97.194,2.806,0,0,0,0,0,29638671,52416970,0,0,4594,933
94.212,5.589,0.200,0,0,0,0,62292009,32814352,0,0,5357,1545
94.779,5.221,0,0,0,0,0,60028719,114923007,0,0,7956,1156
94.212,3.992,1.198,0.599,0,8192,175095808,32163835,33377811,0,0,4748,1325
89.780,10.220,0,0,0,0,156049408,120674653,64634199,0,0,7834,1650
98.600,1.400,0,0,0,0,0,189784,65964450,0,0,4482,666
89.243,9.960,0.797,0,0,0,0,124828378,49693650,0,0,7859,2637
97,2.800,0.200,0,0,0,0,32334527,80744330,0,0,6251,1149
97.800,2,0.200,0,0,16384,1187840,30972536,67653164,8192,0,5504,894
89.200,10.200,0.400,0.200,0,8192,236658688,119329201,49407601,0,0,9104,2987
97.600,2.200,0.200,0,0,8192,157270016,178413,65543620,0,0,5749,1029
90.600,9.200,0.200,0,0,0,0,123371876,67563805,0,0,9902,2602
95.775,3.018,1.207,0,0,0,0,31491065,65184967,0,0,6051,1094
98.600,1.400,0,0,0,0,1122304,224179,82240647,0,0,5436,675
82.565,8.617,8.617,0,0.200,0,0,93348554,33377760,0,0,7426,2527
61.723,3.206,28.457,6.613,0,8192,166944768,140638,2626,4096,0,2092,627
52.305,4.609,42.886,0,0.200,0,0,128670,5348,0,0,1978,1124
90.927,5.847,3.226,0,0,0,0,152032832,165156167,0,0,12719,3136
98.800,0.800,0.400,0,0,0,0,14996,736,0,0,1690,705
99.398,0.201,0.201,0.201,0,0,1236992,9862,436,0,0,1564,439
86.345,12.450,1.205,0,0,0,73728,152076895,115773637,0,0,12883,3628
96.994,2.605,0.200,0.200,0,16384,325410816,120175,49750000,0,0,5523,1330
96.192,2.405,1.403,0,0,0,159850496,99774,32061463,0,0,3725,604
90.600,9.200,0.200,0,0,0,0,156547284,129216997,0,0,11753,2161
99.599,0.401,0,0,0,0,0,4886,436,0,0,1501,431
89.379,10.621,0,0,0,0,1359872,91688838,98454619,0,0,10141,1965
94.589,4.810,0.601,0,0,0,0,61757440,65293743,0,0,6379,1521
98.802,1.198,0,0,0,16384,171638784,51173,16191673,0,0,3000,1190
82.236,16.567,0.798,0.200,0.200,0,152010752,154376815,130669733,0,0,14892,4755
98.597,1.403,0,0,0,49152,0,54539,16298095,0,0,2153,573
97.006,1.996,0.998,0,0,0,1343488,247197,86119261,0,0,5562,745
89.178,10.220,0.601,0,0,0,0,156783653,80542088,0,0,9789,3289
99.200,0.600,0.200,0,0,8192,0,83515,16583470,4096,0,2190,513
88.129,11.268,0.402,0.201,0,0,236994560,118797346,113782762,0,0,12744,2501
95.418,4.382,0.199,0,0,8192,182001664,35525970,32950746,4096,0,4631,965
98.597,1.403,0,0,0,0,1261568,208156,65113118,0,0,4364,626
89.600,9.200,1.200,0,0,0,73728,122957601,82193021,0,0,8663,2369
95.992,3.407,0.601,0,0,0,0,31026684,48399603,0,0,4801,1023
93.788,5.010,1.202,0,0,0,0,49284706,82372598,0,0,6708,1135
94.800,5,0.200,0,0,0,172670976,70662331,49433088,0,0,6778,1783
96.008,3.992,0,0,0,0,185884672,31407537,49217778,0,0,5486,1177
89.980,10.020,0,0,0,8192,81920,125504442,80537183,4096,0,9161,2566
97.996,1.603,0.401,0,0,0,0,184824,64891726,0,0,4403,695
92.814,6.986,0.200,0,0,0,0,74806468,82564011,0,0,7797,1729
95.200,4.800,0,0,0,0,0,79676922,67847621,0,0,6966,1656
96.593,3.407,0,0,0,0,202555392,30227557,16386190,0,0,3923,1122
88,9.800,2.200,0,0,0,125837312,92887617,98292503,0,0,10102,2975
98,2,0,0,0,8192,0,30674791,67235594,4096,0,6017,1308
97.200,2.800,0,0,0,0,0,31909065,48836872,0,0,5396,1115
90.964,9.036,0,0,0,0,0,124109262,65475181,0,0,9144,2758
96,4,0,0,0,0,0,32178519,65618471,0,0,5185,1149
84.400,5.600,4.400,5.600,0,0,250863616,210767,33363632,0,0,5230,1839
25.200,1.600,73,0,0.200,0,15695872,31738,1414,0,0,807,332
33.401,5.870,60.526,0,0.202,8192,0,136477398,137059861,4096,0,11124,3738
97,2.600,0.400,0,0,8192,0,16153122,26964808,4096,0,2749,613
98.597,1.202,0.200,0,0,0,0,22141,848,0,0,1595,578
97.796,1.002,1.202,0,0,8192,1236992,4281,995,4096,0,1624,622
86.117,13.481,0.402,0,0,0,331300864,156136023,164263734,0,0,14512,2567
98.800,0.800,0.400,0,0,0,0,15702,744,0,0,1524,550
97.600,2,0.400,0,0,8192,0,151450,48589180,4096,0,3798,527
83.400,16.200,0.400,0,0,270336,0,152162977,112719997,4096,0,11437,3749
98.597,1.202,0.200,0,0,262144,1359872,12204,209874,0,0,2159,1279
92.184,7.816,0,0,0,0,47996928,61056297,129614797,0,0,9747,1429
91.617,7.984,0.200,0.200,0,0,312303616,93350862,32750578,0,0,6376,1399
98.600,1.400,0,0,0,0,0,195477,49255163,0,0,3975,681
89.800,10.200,0,0,0,516096,0,92113116,115951703,8192,0,9548,2331
93.159,4.829,2.012,0,0,0,106496,65536689,16896207,0,0,4500,1718
97.804,1.996,0.200,0,0,0,1155072,246107,79360591,0,0,5003,710
89.157,10.442,0.402,0,0,16384,90546176,124457489,69468969,8192,0,7955,1900
95.210,4.790,0,0,0,8192,340819968,30691926,16328526,0,0,4567,1383
93.600,6.400,0,0,0,0,0,63205054,139208298,0,0,9702,1866
95.200,4.800,0,0,0,8192,106496,62191520,6593859,4096,0,3694,1293
96.393,3.407,0.200,0,0,0,1064960,30143317,97538890,0,0,7693,976
92.786,7.014,0.200,0,0,0,0,46064124,64778269,0,0,6368,1847
91.800,7.200,1,0,0,8192,41181184,106173816,19401707,4096,0,6326,2285
94.400,5.600,0,0,0,16384,316203008,29993431,142182166,0,0,9304,1539
92.430,6.773,0.797,0,0,8192,73728,94234113,20507166,4096,0,4870,1095
96.586,3.213,0,0.201,0,8192,24576,31607644,65354288,4096,0,4920,956
96.407,3.194,0.200,0.200,0,0,1056768,31394578,79672668,0,0,6129,949
89.558,10.442,0,0,0,0,0,123160570,16340090,0,0,5886,1706
95.418,4.183,0.398,0,0,16384,69681152,5088307,111463540,8192,0,7219,1137
92.800,7.200,0,0,0,16384,299966464,88934753,53763167,4096,0,7514,1701
94.400,5.400,0.200,0,0,139264,56532992,60402415,46776588,0,0,6113,1731
94.378,4.618,1.004,0,0,0,1056768,32517630,101373627,0,0,7030,1296
91.984,7.615,0.401,0,0,0,0,93913738,16945941,0,0,5403,2159
96.208,3.792,0,0,0,8192,0,31169105,88948270,4096,0,7100,1434
93.574,5.622,0.803,0,0,8192,81920,31178338,74568102,4096,0,6985,1660
91.182,8.617,0.200,0,0,16384,230834176,110879961,32676019,4096,0,8393,2836
95.582,3.012,1.205,0.201,0,0,1064960,10137377,33036043,0,0,3937,1547
64.471,3.393,31.737,0.200,0.200,16384,0,34683,1943,8192,0,1540,409
53.753,7.505,38.540,0,0.203,0,0,124939681,119305966,0,0,10375,3158
96.393,3.407,0.200,0,0,0,106496,38851387,46448721,0,0,4351,860
98.200,1.400,0.400,0,0,8192,69541888,11724,212701,4096,0,2190,1153
96.386,1.807,1.606,0.201,0,16384,258318336,55282,17222410,0,0,3469,1053
85.972,13.627,0.401,0,0,0,0,122619658,147986330,0,0,11868,2809
97.992,1.807,0.201,0,0,0,0,32464396,33727,0,0,2335,871
95.010,2.994,1.996,0,0,8192,73728,32078917,46384495,4096,0,4606,1014
85.170,14.629,0.200,0,0,0,8192,125345350,115343313,0,4096,11617,3133
99.197,0.803,0,0,0,0,1130496,19271,2508,0,0,1514,503
90.419,8.982,0.399,0.200,0,8192,324411392,62804973,139068005,0,0,10899,2173
93.600,6.400,0,0,0,0,5832704,95367943,23863348,0,0,5550,1703
97.804,1.198,0.998,0,0,16384,0,211460,63853395,8192,0,4499,702
87.400,12.400,0.200,0,0,0,81920,132609234,100462274,0,0,10295,2770
98.196,1.804,0,0,0,0,0,22823677,24812,0,0,1918,588
95.800,3.800,0.400,0,0,0,1187840,283048,85774455,0,0,5782,994
87.575,12.425,0,0,0,0,362586112,154761429,80443278,0,0,11725,3243
97.600,1.800,0.600,0,0,0,73728,254251,63921995,0,0,4521,806
92.585,7.415,0,0,0,8192,65536,91912008,76705197,4096,0,7169,1406
95,4.800,0.200,0,0,0,0,60529825,31561775,0,0,4280,1141
96.806,1.796,0.998,0.399,0,0,1056768,264281,81947215,0,0,6129,748
90.200,9.800,0,0,0,8192,0,123752960,64941445,4096,0,8093,2259
95,4.800,0.200,0,0,0,347922432,31242692,71607137,0,0,7083,1608
92.400,7.200,0.400,0,0,0,47603712,91770679,41293310,0,0,6253,1776
94.200,5.400,0.400,0,0,24576,0,63850615,82508860,12288,0,8193,1671
98.798,1.202,0,0,0,0,1073152,217920,65162681,0,0,5263,749
92.200,7.800,0,0,0,0,0,92803810,81292263,0,0,8544,2232
93.613,5.190,1.198,0,0,8192,0,64639829,49353182,4096,0,6129,1637
91.182,8.617,0.200,0,0,0,317997056,63185641,33199518,0,0,6222,1831
93.812,4.591,1.397,0.200,0,0,74317824,30657886,105478090,0,0,8316,1337
96.400,3.600,0,0,0,8192,0,60520192,43200012,4096,0,4983,1124
89.820,7.984,1.397,0.798,0,8192,1064960,93246313,81321357,4096,0,8640,3087
96,4,0,0,0,0,0,31085967,66650532,0,0,5235,1114
95.391,4.609,0,0,0,16384,0,30888823,31623783,8192,0,3606,684
93.014,6.786,0.200,0,0,0,161816576,93724715,98024192,0,0,10197,2237
94.389,5.611,0,0,0,0,0,63095486,49967189,0,0,5777,1538
71.600,5.200,23,0,0.200,24576,1048576,206727,16350471,12288,0,2144,656
38.431,2.616,58.954,0,0,0,0,140063,2142,0,0,1674,935
19.798,2.020,52.121,25.859,0.202,245760,0,2898702,373214,0,0,3704,3063
14.859,1.807,35.542,47.590,0.201,52363264,1654784,4473920,6490291,0,0,3174,1735
10.484,2.016,25.806,61.492,0.202,43515904,1048576,3780616,3992248,0,0,1809,1036
9.658,1.207,43.260,45.674,0.201,53747712,1572864,7213134,5591018,0,0,1856,976
7.445,1.408,65.594,25.352,0.201,6873088,8126464,16964907,801145,0,0,1826,1089
15.587,1.417,11.741,71.053,0.202,58384384,9437184,10489301,10905825,0,0,2509,1171
14.949,1.010,26.263,57.576,0.202,14221312,0,24782827,10615675,0,0,2687,1085
32.525,1.616,17.980,47.677,0.202,48144384,14753792,38776426,28918423,4096,0,4175,1332
4.427,1.408,69.215,24.748,0.201,7069696,46972928,2014284,34288034,0,0,2332,854
6.869,0,66.263,26.869,0,5693440,35463168,4998265,7450963,0,0,1649,1050
8.434,0.602,64.659,26.104,0.201,9461760,17833984,3667245,7173116,4096,0,1404,929
2.410,0.602,63.253,33.534,0.201,14991360,33177600,3329014,11285869,0,0,1350,753
10,1,48.400,40.600,0,16252928,19832832,7210354,13961573,0,0,2350,1032
89.579,1.804,6.212,2.204,0.200,35143680,34209792,28570023,44367527,4096,0,5051,1511
98.998,0.601,0.200,0.200,0,8855552,54951936,11534,8040691,0,0,2234,886
67.335,10.020,5.210,17.435,0,35979264,12361728,5084803,4593127,0,0,4035,2366
10.121,0.607,11.336,77.733,0.202,46104576,4726784,7537336,3480021,16384,0,2059,1183
7.056,2.016,8.468,82.258,0.202,40263680,27312128,14371900,7382625,0,0,2457,977
9.939,2.028,11.968,75.862,0.203,49422336,4784128,17976490,6063455,0,0,2921,1195
41.650,2.213,22.535,33.400,0.201,21798912,524288,37774853,14033308,4096,0,4100,1531
63.984,2.012,13.078,20.724,0.201,30138368,0,45373096,24831833,0,0,5048,1474
55.040,4.839,6.452,33.468,0.202,32284672,28418048,15440797,41039265,0,0,5788,1934
44.534,3.239,9.919,42.105,0.202,47472640,38191104,11154060,19153385,0,0,4069,1612
26.263,2.828,12.323,58.384,0.202,18759680,26681344,8089576,10857746,0,0,2738,1044
27.912,1.807,18.474,51.606,0.201,35307520,9265152,3297054,8791162,0,0,2178,992
13.158,2.024,43.117,41.700,0,17022976,3932160,14199606,6226430,0,0,2207,880
7.400,1.400,44.800,46.200,0.200,23117824,2883584,8213067,17214797,0,0,2127,783
12.727,1.414,28.889,56.768,0.202,26542080,10149888,21629920,7282268,0,0,2388,1161
32.121,1.818,21.414,44.444,0.202,52125696,0,16979195,25903439,0,0,3400,1097
22.424,2.828,15.960,58.586,0.202,25239552,3284992,14932936,17318911,0,0,2790,1178
22.782,1.815,40.323,34.879,0.202,18456576,18391040,16002062,19894135,0,0,3315,1139
24.950,0.604,32.596,41.650,0.201,9535488,2637824,21532469,4787494,0,0,2156,880
21.888,3.414,26.707,47.791,0.201,39436288,8699904,20190916,19850000,0,0,3513,1287
38.911,1.815,13.710,45.363,0.202,30711808,2359296,26176011,24582190,0,0,3824,1128
47.992,3.414,9.438,38.956,0.201,42631168,0,19820200,27908691,0,0,4529,1395
40.120,3.593,10.579,45.709,0,36200448,827392,25567939,11032887,0,0,3925,1296
45.291,2.806,7.014,44.689,0.200,50495488,0,12484959,12227603,0,0,3276,1118
38.323,1.796,6.587,53.094,0.200,24715264,11550720,14678968,3750254,12288,0,2698,940
28.715,1.807,10.643,58.635,0.201,23543808,33906688,7401173,12175252,0,0,2741,1294
7.708,2.434,31.034,58.621,0.203,28278784,42287104,12828497,7072824,0,0,2479,1543
5.242,1.411,28.427,64.718,0.202,34512896,1114112,15165020,22274059,0,0,2570,951
9.495,1.414,33.333,55.556,0.202,59908096,0,13920634,51175809,0,0,4586,1162
26.962,1.207,19.718,51.911,0.201,21823488,33685504,12718778,13711653,0,0,2735,1229
24.597,1.411,21.573,52.218,0.202,19931136,55189504,9762781,14592395,4096,0,2727,1475
6.237,2.012,32.797,58.753,0.201,11649024,22052864,5010028,9960280,0,0,1747,946
14.113,0.806,20.363,64.718,0,20275200,7880704,9165493,8119140,0,0,1483,743
23.944,0.805,16.499,58.551,0.201,16744448,14483456,7800668,6707923,0,0,1563,784
26.815,3.024,14.315,55.645,0.202,32833536,524288,26074213,14220138,0,0,3378,1194
33.667,1.002,6.613,58.517,0.200,15671296,3735552,26807308,439830,0,0,2556,1084
36.217,3.219,14.286,46.076,0.201,37527552,33710080,4044480,22403884,4096,0,3532,1166
17.671,2.610,16.867,62.651,0.201,51331072,0,5102212,28110736,0,0,2991,920
12.048,1.004,23.092,63.655,0.201,50036736,14065664,13301853,14484281,0,0,2540,1238
27.054,1.403,7.214,64.128,0.200,31547392,4792320,17820989,13317253,0,0,2677,1000
28.543,2.632,31.984,36.842,0,22233088,31989760,13958632,24776327,4096,0,3213,1249
24.089,1.012,32.186,42.510,0.202,13393920,25763840,18108647,8348537,0,0,2314,1221
33.468,3.629,20.766,41.935,0.202,34185216,11272192,12600380,27767053,0,0,4237,1147
24.248,1.603,16.232,57.715,0.200,23592960,27787264,11625394,13228028,0,0,2232,890
19.394,2.222,23.838,54.343,0.202,57860096,3407872,6366514,33721981,0,0,3354,1009
11.245,0.803,37.751,50.201,0,15179776,22069248,13018667,4966744,4096,0,1544,887
23.541,0.604,26.157,49.497,0.201,16547840,20774912,5013868,4588570,0,0,1619,967
16.532,3.427,25.605,54.032,0.403,28721152,35651584,12083386,18981445,0,0,3917,1622
7.287,0.810,32.794,59.109,0,33988608,22282240,4543391,12528650,4096,0,1845,909
23.636,1.616,27.071,47.475,0.202,31735808,5767168,13566172,23152194,0,0,3136,982
40.606,1.010,10.101,48.081,0.202,29229056,0,21403501,17534088,0,0,3352,1073
28.313,2.410,14.056,55.020,0.201,20209664,10313728,13251484,13361903,4096,0,2727,1000
16.734,3.024,28.024,52.016,0.202,20185088,54312960,19417393,8426427,0,0,2769,1623
26.210,2.016,13.105,58.468,0.202,20168704,64585728,5262252,19325380,4096,0,2727,1056
18.548,1.815,14.516,64.919,0.202,28286976,4456448,4567681,7112517,0,0,1777,886
6.841,1.006,20.121,71.831,0.201,37216256,20520960,5338693,12424449,0,0,2013,944
8.485,0.606,29.091,61.616,0.202,21970944,32006144,20561175,6461297,0,0,2099,1148
26.157,0.805,11.469,61.368,0.201,21307392,43646976,5544482,11674423,0,0,2234,1100
21.529,2.012,32.394,44.064,0,25026560,5152768,9255687,16902170,4096,0,2538,1085
25,2.016,24.798,47.984,0.202,31596544,2097152,18770770,24777872,0,0,4319,1172
28.088,2.590,13.347,55.777,0.199,28024832,4456448,17253486,12841358,0,0,2462,952
22.445,1.603,20.641,55.110,0.200,31793152,5275648,19550545,14165039,0,0,2805,1117
28.340,1.215,17.206,53.036,0.202,28770304,12648448,20976637,20541180,0,0,3169,1126
39.113,3.831,13.911,42.944,0.202,26419200,0,34170457,14847412,0,0,3550,1239
46.680,4.225,10.463,38.431,0.201,48775168,16269312,17896937,35409606,4096,0,5091,1442
36.842,3.239,8.300,51.417,0.202,54779904,0,17358438,8638191,0,0,3504,1271
37.751,1.807,11.847,48.594,0,37666816,262144,15249624,11497927,4096,0,2933,1159
37.022,9.054,10.664,43.058,0.201,17416192,9576448,8061638,11845315,0,0,2516,919
27.475,3.030,11.717,57.576,0.202,21831680,25214976,18857018,8117155,0,0,2798,1326
30.522,1.606,11.446,56.225,0.201,39231488,2621440,7910131,23535984,4096,0,3319,1001
23.887,3.441,14.575,57.895,0.202,40542208,0,17288497,30618143,0,0,3794,1123
12.121,1.212,18.990,67.475,0.202,40640512,36036608,9405784,15563527,4096,0,3002,1222
26.253,1.202,14.629,57.715,0.200,17006592,8200192,12431421,5499650,4096,0,2418,1085
16.667,2.811,37.550,42.771,0.201,29114368,41754624,15691965,20016517,0,0,2827,1462
7.400,1.600,38,52.800,0.200,30924800,45875200,4827474,20536287,0,0,2672,1193
4.049,1.012,33.603,61.134,0.202,15040512,33554432,11952540,5648875,0,0,1707,954
5.422,1.004,40.964,52.610,0,11788288,27000832,10893443,11756706,0,0,1755,1011
23.647,1.002,23.647,51.503,0.200,22003712,9175040,4058676,15858914,0,0,2033,717
18.363,3.393,34.132,43.912,0.200,19546112,13418496,16244761,13616215,8192,0,2338,1055
16,1.200,33.800,48.800,0.200,16932864,27525120,14668738,6363302,0,0,1951,1077
24.494,0.607,23.279,51.619,0,16449536,13893632,9018640,11270073,0,0,1984,802
16.200,2.800,24.600,56.200,0.200,35250176,51642368,16216985,17921567,0,0,2936,1128
25.451,1.603,17.234,55.511,0.200,27107328,42524672,7341729,13644505,4096,0,2490,978
19.880,1.807,16.667,61.446,0.201,25108480,27607040,7890190,7347920,0,0,2170,1225
22.110,1.014,18.458,58.215,0.203,21045248,25493504,22009376,11644734,4096,0,3377,1249
38.600,2,16.200,43,0.200,36028416,262144,16318265,23427636,0,0,3460,1115
35.815,2.213,14.286,47.485,0.201,40075264,262144,5073995,14768177,0,0,3247,1895
13.682,2.213,23.340,60.563,0.201,21962752,9437184,5959121,8319341,0,0,1956,937
22.222,2.626,29.293,45.657,0.202,52592640,1048576,24806847,33793370,0,0,4536,1330
33.400,1.207,12.274,52.918,0.201,47955968,5464064,24378941,20621090,0,0,3607,1235
38.632,3.219,12.676,45.272,0.201,28024832,12910592,18421297,21360221,0,0,3712,1255
23.600,3.200,27.400,45.600,0.200,20004864,32505856,17843769,10464005,4096,0,2851,1076
26.506,1.606,16.064,55.823,0,24846336,30670848,14965488,16262747,0,0,2838,979
26.358,2.817,8.652,61.972,0.201,18071552,23068672,12136118,6039471,0,0,2124,948
29.317,1.606,15.261,53.614,0.201,37298176,19496960,14934276,19760164,0,0,3750,1129
19.838,1.822,17.004,61.336,0,25559040,38330368,7245626,8620770,0,0,2437,1213
11.562,1.217,26.978,60.041,0.203,28278784,39936000,12959331,18975313,4096,0,2720,1459
26.200,1,21.800,50.800,0.200,31031296,18644992,15428959,11286869,4096,0,2423,1087
28.571,4.024,21.127,46.076,0.201,45129728,0,6543964,23444975,0,0,3569,1333
24.798,1.815,19.556,53.629,0.202,37142528,4718592,10010217,21776198,0,0,2828,1034
24.950,1.207,20.121,53.521,0.201,14483456,21831680,13837363,7643722,0,0,2198,1081
8.266,2.218,32.863,56.653,0,26173440,7176192,9605462,18814684,0,0,2484,1040
20.648,1.619,25.101,52.429,0.202,33857536,11812864,21691815,17913685,0,0,3171,1120
43.145,1.411,10.887,44.355,0.202,29499392,9961472,15769793,18259233,0,0,3037,974
51.613,3.427,12.500,32.258,0.202,22855680,0,34345997,11108040,4096,0,3782,1526
52.024,3.239,4.858,39.676,0.202,31719424,20512768,26385986,11644669,0,0,3664,1568
33.333,3.012,13.052,50.402,0.201,31776768,12156928,10259880,18313284,0,0,3096,1231
35.628,4.251,5.870,54.049,0.202,68616192,0,8636174,30166714,0,0,4428,1181
23.387,3.024,18.347,55.040,0.202,29663232,2097152,18503680,18210846,4096,0,2947,1176
