"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.wang2978-test.uwmadison744-f22-pg0.wisc.cloudlab.us",,,,"User:","Yuhan"
"Cmdline:","dstat --output monitering2_2_wo_rep.csv",,,,"Date:","27 Sep 2022 22:40:25 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",
94.400,5.400,0.200,0,0,16384,65536,43904123,60474,8192,0,3113,1034
89.022,10.180,0.798,0,0,0,0,102916809,9304392,0,0,4825,2048
97.800,2.200,0,0,0,0,0,26982649,17468359,0,0,2776,765
90.581,8.617,0.802,0,0,8192,0,43057008,35804357,4096,0,4192,1547
99.400,0.400,0.200,0,0,0,0,32851,36866104,0,0,3064,551
98.397,1.403,0.200,0,0,0,974848,42533,55012131,0,0,3503,430
95.600,3.800,0.600,0,0,16384,65536,43991087,18609037,8192,0,3768,1258
93.800,6,0.200,0,0,0,0,43705187,35275901,0,0,4911,1280
92.972,6.024,1.004,0,0,0,0,67161140,19488461,0,0,4780,1824
95.409,3.992,0.599,0,0,0,0,42916803,27414119,0,0,4360,1356
100,0,0,0,0,0,983040,5550,436,0,0,1457,319
94.600,4.800,0.400,0.200,0,0,9510912,42620916,51014260,0,0,5420,1540
95.609,4.192,0.200,0,0,0,102580224,43456186,22266559,0,0,4165,1051
95.181,4.217,0.602,0,0,0,0,44195719,28564969,0,0,3904,1000
97,3,0,0,0,0,0,22479063,19010051,0,0,3434,1097
95.591,4.008,0.401,0,0,8192,0,44526914,55054675,4096,0,5372,1156
96.593,2.204,1.002,0.200,0,0,917504,20478,18781111,0,0,2496,493
91.549,7.646,0.805,0,0,0,67813376,85725911,37864754,0,0,6421,2269
82.897,14.688,0.805,1.610,0,8192,283836416,4341,10134,4096,0,2685,768
75.752,3.407,19.238,1.403,0.200,0,159113216,3182,460,0,0,2243,538
59.839,1.807,38.353,0,0,0,0,4528,9575,0,0,1352,242
55.200,3.400,41,0.200,0.200,0,933888,4027,10032,0,0,1235,314
39.235,0.805,56.338,3.622,0,0,81920,3906,342,0,0,950,208
12.200,4.600,82.800,0.200,0.200,0,0,109117,1784868,0,0,1028,609
87.018,10.142,2.637,0.203,0,57344,246308864,185854975,176818613,20480,0,13757,2990
97.410,2.191,0.398,0,0,0,271794176,5079,460,0,0,2755,922
98.798,0,1.202,0,0,0,0,5077,17887,0,0,1639,474
86.974,11.022,2.004,0,0,0,999424,73541332,23483838,0,0,6207,4162
93.587,6.012,0.401,0,0,0,90112,111171898,151197152,0,0,11656,1968
99.202,0.599,0.200,0,0,0,0,4330,342,0,0,1482,334
85.972,13.226,0.601,0.200,0,8192,168345600,146563566,207534,4096,0,7200,3665
95.591,4.008,0.401,0,0,0,12558336,35903226,174593417,0,0,9188,1134
98.597,0.200,1.202,0,0,0,1245184,5092,444,0,0,1530,326
87.751,11.044,1.004,0,0.201,0,73728,175896134,33574827,0,0,9241,4224
97.595,2.204,0.200,0,0,0,0,8145605,136371865,0,0,6887,785
99.400,0.400,0.200,0,0,0,0,3920,436,0,0,1431,259
86.172,12.826,0.601,0.401,0,8192,455098368,181807307,17290377,4096,0,10940,4784
96.393,2.806,0.802,0,0,8192,0,128278,154078865,4096,0,7497,750
98.400,1.600,0,0,0,0,1261568,4314,452,0,0,1433,226
87.952,11.044,1.004,0,0,8192,106496,187161513,292988,4096,0,8769,4362
98.597,1.202,0.200,0,0,0,0,136723,175248231,0,0,7824,703
89.780,9.218,0.802,0.200,0,0,52707328,54158599,125422,0,0,4492,2557
92.986,6.212,0.802,0,0,0,453935104,131331145,34723107,0,0,9827,3290
98.600,1.400,0,0,0,0,0,110887,137459563,0,0,7656,627
90.161,9.438,0.402,0,0,0,1245184,147246342,238489,0,0,6898,3462
96.400,3.200,0.400,0,0,8192,0,37164634,52872685,4096,0,4506,1064
98.211,1.193,0.596,0,0,0,0,87278,104215618,0,0,5433,628
89.558,9.237,1.205,0,0,0,0,147449371,14442493,0,0,7267,3497
95.600,4.400,0,0,0,8192,259973120,36345520,84714807,4096,0,7257,1659
97.600,2.200,0,0.200,0,0,250576896,57469,83332554,0,0,5661,689
87.976,11.623,0.401,0,0,131072,286720,185405433,284883,0,0,7101,3419
98.004,1.796,0.200,0,0,16384,0,88521,103105162,8192,0,5564,593
93.387,6.012,0.601,0,0,8192,0,36475333,50559091,4096,0,4587,1410
91.849,7.356,0.596,0,0.199,0,0,148779756,18168088,0,0,6942,2774
97.800,1.800,0.400,0,0,0,120725504,68515,85089671,0,0,5117,634
89.980,9.619,0.401,0,0,0,247152640,108703938,84571124,0,0,9982,2535
94.400,4.200,1.400,0,0,0,0,72665265,17008996,0,0,4235,1678
98.400,1.600,0,0,0,0,0,88243,87363393,0,0,5112,469
87.800,10.600,1.600,0,0,0,0,185722163,68099234,0,0,10150,3972
98.802,1.198,0,0,0,0,0,17345,17347391,0,0,2094,468
95.992,4.008,0,0,0,0,189775872,34460553,101861344,0,0,7546,1015
88.978,10.421,0.601,0,0,0,167321600,148948784,51827214,0,0,9843,4256
98.800,1,0.200,0,0,0,0,4512,342,0,0,1462,365
84.940,3.815,11.245,0,0,8192,0,4663,25179,4096,0,1465,321
40.974,9.939,47.667,1.217,0.203,8192,0,164918394,164076363,4096,0,12832,4288
98.798,0.601,0.601,0,0,0,0,1694093,1508,0,0,1561,533
98.200,1.400,0.200,0.200,0,0,224796672,3755,18540,0,0,2610,957
98.400,1.400,0.200,0,0,0,129531904,4426,342,0,0,2030,489
87.273,11.717,1.010,0,0,0,0,167271737,134428233,0,0,12998,3656
99,0.800,0.200,0,0,0,0,26927,21720817,0,0,2824,528
91.200,7.200,1.600,0,0,0,0,99095761,174202,0,0,6038,3201
94.378,5.422,0.201,0,0,8192,0,65728271,155287708,4096,0,9642,1284
98.403,1.397,0.200,0,0,0,286703616,4167,2412,0,0,2624,561
88.400,11.400,0.200,0,0,0,60776448,165192175,60890452,0,0,9704,3590
98.594,1.406,0,0,0,8192,0,80871,92409749,4096,0,4709,617
93.613,5.788,0.399,0,0.200,0,0,68894262,158825,0,0,4733,2270
92.153,6.841,1.006,0,0,0,0,92865950,92786372,0,0,8580,2440
99.400,0.600,0,0,0,0,1245184,67082,60486129,0,0,4184,431
87.575,11.824,0.200,0.401,0,8192,327581696,149569993,15337534,4096,0,8734,3478
98,1.800,0.200,0,0,8192,27402240,18007316,126067172,4096,0,7148,871
96.400,3.400,0.200,0,0,0,0,105025,15658933,0,0,2210,314
91.617,7.984,0.399,0,0,745472,0,167493361,46626452,372736,0,9404,3972
97.804,1.397,0.798,0,0,0,98304,92688,107870657,0,0,6330,613
91.331,7.863,0.806,0,0,8192,1089536,98193690,15771766,4096,0,5896,2381
93.812,5.988,0.200,0,0,0,343842816,66491984,63402985,0,0,8292,2317
97.200,2.400,0.400,0,0,0,5160960,80724,75208186,0,0,4447,552
90.946,8.451,0.604,0,0,8192,0,164256821,15295832,4096,0,8139,3506
98.795,1.205,0,0,0,0,81920,71148,75211042,0,0,4415,470
90.619,6.786,1.397,1.198,0,0,1089536,96467518,59790441,0,0,6950,1855
94.600,5.200,0.200,0,0,0,0,68383836,47062476,0,0,5450,1461
97.194,2.605,0.200,0,0,0,345513984,97523,106440938,0,0,7621,871
88.956,10.843,0.201,0,0,0,0,168446936,15732492,0,0,8321,3104
98.802,1.198,0,0,0,0,90112,62075,61859955,0,0,3845,572
95.792,3.808,0.401,0,0,8192,1081344,32137228,76932575,4096,0,6099,1052
89.222,8.782,1.996,0,0,0,0,130822403,14905705,0,0,7007,2827
99.399,0.601,0,0,0,8192,10223616,79604,78565046,4096,0,4706,516
85.030,13.972,0.798,0.200,0,8192,340582400,138896343,77470927,4096,0,11955,4191
98.597,1.202,0.200,0,0,0,65536,29606164,5507069,0,0,2548,724
98,1.600,0,0.400,0,0,1179648,120766,116807106,0,0,6097,502
78.200,11.200,10.400,0,0.200,0,0,133222956,32085845,0,0,8785,3811
80.361,0.401,19.238,0,0,0,0,5954,436,0,0,1728,336
56.287,6.986,34.132,2.395,0.200,0,73629696,5506,62836,0,0,2676,1361
71.255,7.895,16.397,4.251,0.202,8192,262537216,163110300,159540890,4096,0,12183,2910
98.600,1.200,0.200,0,0,0,0,3896,358,0,0,1597,757
99.400,0.200,0.400,0,0,8192,1318912,5072,436,4096,0,1493,349
86.573,11.824,1.603,0,0,0,0,153285863,15251283,0,0,8809,4373
96.806,2.196,0.998,0,0,0,0,9909180,115099106,0,0,6610,946
97.796,1.202,0.802,0.200,0,0,121954304,20168,20519756,0,0,2749,488
85.571,13.427,0.601,0.401,0,8192,316858368,160596915,77407970,4096,0,11641,3425
97.800,2,0.200,0,0,0,56254464,68637,76411971,0,0,4537,669
89.400,8,0.800,1.800,0,0,1294336,97983224,14593022,0,0,6523,2973
94.200,5.600,0.200,0,0,0,0,66355585,103324044,0,0,8182,1980
98.800,1,0.200,0,0,0,0,36069,30384287,0,0,2815,339
88,11.600,0.400,0,0,0,98304,160245618,38884703,0,0,10524,4289
97.183,2.213,0.604,0,0,8192,240484352,91513,94852451,4096,0,6284,1026
94.212,5.389,0.200,0.200,0,0,92487680,65996103,32761619,0,0,5216,1334
91.784,7.214,1.002,0,0,0,0,99700739,61778993,0,0,6712,1520
98.400,1.400,0,0,0.200,0,0,70877,70347374,0,0,4479,433
89.960,9.639,0.402,0,0,0,81920,162817498,20235623,0,0,8722,3724
98.397,1.603,0,0,0,0,0,120949,120753508,0,0,6374,602
90.220,8.782,0.798,0.200,0,0,252067840,96432957,14940953,0,0,6209,2503
92.771,7.028,0.201,0,0,16384,72458240,65118765,61647587,8192,0,6267,1693
96.200,3.600,0.200,0,0,0,0,15400029,73579807,0,0,5305,863
92.184,7.615,0.200,0,0,8192,81920,117994763,28983212,4096,0,6558,2524
97.206,2.794,0,0,0,0,0,33645158,82672567,0,0,6727,1172
94.411,4.391,0.200,0.998,0,0,1056768,58104163,34024954,0,0,5370,1514
90.220,8.982,0.599,0.200,0,0,346914816,124759074,59830692,0,0,25121,2838
97.006,2.196,0.798,0,0,0,143089664,23542140,74661007,0,0,20822,767
92.400,7.200,0.400,0,0,0,57344,123671560,44914677,0,0,24762,2110
95.200,4.800,0,0,0,0,0,88362169,44603741,0,0,22988,1420
95.792,3.607,0.601,0,0,0,1105920,57186633,60348175,0,0,23981,798
92.585,7.415,0,0,0,0,0,119473975,43695641,0,0,25259,1851
94.400,5.200,0.400,0,0,8192,279584768,57443926,75760759,4096,0,23404,1398
92.184,7.415,0.401,0,0,0,21921792,120720539,45155499,0,0,25002,1947
95.618,3.386,0.996,0,0,0,0,54976903,45162836,0,0,22396,1036
97,3,0,0,0,8192,1056768,56793467,58349005,4096,0,23061,709
90.581,9.018,0.401,0,0,0,0,151587318,61063109,0,0,23348,2399
99.198,0.601,0.200,0,0,0,0,23555368,14844638,0,0,20525,403
68.347,9.073,15.927,6.250,0.403,8192,332750848,23472311,73873,0,0,16244,824
0,0.202,98.988,0,0.810,0,0,23476542,18553,0,0,9623,208
52.953,6.721,37.475,2.648,0.204,0,1105920,185698647,156110833,0,0,23115,2757
99.002,0.798,0.200,0,0,8192,0,23412181,1003,4096,0,19810,641
98.798,0.401,0.802,0,0,0,0,23562472,452,0,0,18193,507
95.808,3.992,0.200,0,0,0,73728,55003953,29087308,0,0,19677,645
89.800,9.800,0.400,0,0,0,329031680,151902581,120896657,0,0,27015,2625
99.399,0.401,0.200,0,0,0,0,23419703,870,0,0,19526,465
82.932,9.839,5.422,1.606,0.201,0,1343488,61240199,75940959,0,0,25029,4135
95,4.600,0.400,0,0,0,0,144854875,75592292,0,0,24679,970
99.800,0,0.200,0,0,0,98304,23460596,770,0,0,19197,319
90.619,8.583,0.599,0,0.200,0,28966912,114810593,102852213,0,0,23191,1973
91.816,6.986,0.998,0.200,0,0,392011776,93984342,45364850,0,0,24872,2124
97.595,2.405,0,0,0,0,1294336,23491496,29984360,0,0,20996,514
92.400,7.600,0,0,0,0,0,153125623,90731616,0,0,25775,1895
97.194,2.605,0.200,0,0,0,81920,57089070,29413345,0,0,21770,909
92.216,7.585,0.200,0,0,0,0,107623369,44961957,0,0,25521,1569
95.800,3.800,0.400,0,0,0,0,64777602,91574634,0,0,23800,1227
92.771,5.221,1.606,0.402,0,8192,316276736,55986951,30454646,4096,0,21925,1461
89.841,9.363,0.598,0.199,0,0,79011840,128431105,75245437,0,0,24114,2398
97.395,2.605,0,0,0,0,81920,47288371,60406663,0,0,23171,902
95.010,4.790,0.200,0,0,0,0,86674557,29750852,0,0,24969,1939
92.385,7.214,0.401,0,0,0,0,119431637,46286999,0,0,25133,2423
94.622,4.382,0.996,0,0,0,966656,60623684,73376525,0,0,20658,1112
94.990,5.010,0,0,0,0,315744256,82401388,28733081,0,0,20239,1663
91.549,8.249,0.201,0,0,0,7053312,119215182,73192309,0,0,25431,1935
96.185,2.811,1.004,0,0,0,0,56047577,43875158,0,0,22843,985
93.587,6.212,0.200,0,0,0,0,119787591,59393109,0,0,24200,1073
95.817,2.390,0.598,0.996,0.199,0,999424,23515616,45758014,0,0,22128,638
92.786,6.413,0.802,0,0,0,0,121545508,55216391,0,0,25593,2371
93.587,6.212,0.200,0,0,0,339451904,89490046,65032912,0,0,24062,2090
91.583,8.216,0.200,0,0,0,121708544,121937298,44874896,0,0,23010,2101
96.407,2.794,0.798,0,0,0,0,33251612,63709470,0,0,23219,773
94.223,3.785,0.199,1.793,0,0,1064960,78546196,68901591,0,0,24126,1067
94.990,5.010,0,0,0,0,0,86767323,16331111,0,0,23438,1647
92.184,7.816,0,0,0,0,73728,103415546,103434099,0,0,24277,1991
92.786,6.613,0.601,0,0,0,166961152,105898033,28949341,0,0,21999,3260
94.800,5,0.200,0,0,0,0,87087425,22803861,0,0,22166,1518
97.006,1.796,1.198,0,0,0,983040,23513623,52319071,0,0,20691,623
47.782,5.040,46.573,0,0.605,0,0,23505425,66160,0,0,14501,602
12.500,4.234,80.040,2.419,0.806,0,90112,43479992,31559448,0,0,11897,902
90.964,6.627,2.410,0,0,0,40591360,167114510,117468153,0,0,27438,1943
98,2,0,0,0,0,284082176,23439309,1003,0,0,21461,935
99.800,0.200,0,0,0,0,0,23459074,444,0,0,21918,273
89,10.600,0.400,0,0,0,1163264,121112438,132774151,0,0,25799,2291
96.185,3.815,0,0,0,0,0,89696367,14691062,0,0,22875,1648
98.204,1.796,0,0,0,0,90112,12446072,15334315,0,0,10007,414
88.800,11,0.200,0,0,0,76718080,155861716,119953109,0,0,13618,3410
95.372,1.811,2.817,0,0,0,246530048,23436,14918793,0,0,3140,892
93.413,6.387,0.200,0,0,0,1179648,59774442,61361316,0,0,6647,1373
92.555,7.042,0.402,0,0,0,0,104381537,83895172,0,0,8235,2189
98.802,1.198,0,0,0,0,73728,15744,14745954,0,0,2161,361
87.400,12.400,0.200,0,0,0,0,150332068,131854740,0,0,10953,3053
97.800,1.800,0.400,0,0,8192,136929280,11963201,18385,4096,0,2514,767
93.988,6.012,0,0,0,0,245596160,64325895,45813235,0,0,7117,2024
90.400,8.600,1,0,0,0,0,96592031,106105529,0,0,9187,2215
99,0.800,0.200,0,0,0,0,3868,436,0,0,1425,348
90.581,9.218,0.200,0,0,0,81920,142780012,84018435,0,0,9795,2417
95.600,3.200,1,0,0.200,0,0,32027767,64823094,0,0,5347,1171
95.200,4.600,0.200,0,0,0,73981952,63880699,29470312,0,0,5307,1512
92.415,7.385,0.200,0,0,0,279486464,63476117,89050795,0,0,8770,1823
94,5.600,0.400,0,0,0,0,61632193,27035319,0,0,5107,1629
92.771,6.426,0.803,0,0,0,81920,50365773,72440312,0,0,5532,1330
96.414,3.386,0.199,0,0,0,0,51041114,72289017,0,0,6061,1156
91.200,7.200,0.200,1.400,0,0,966656,98633709,27649814,0,0,6360,2322
94.779,5.221,0,0,0,0,106643456,64748330,88890920,0,0,8438,2220
93.600,6.200,0.200,0,0,16384,259112960,64548221,29645784,4096,0,5950,1906
95,5,0,0,0,0,98304,65687059,74718928,0,0,7081,1855
94.212,3.393,2.395,0,0,0,0,32788209,59652356,0,0,5782,1382
91.200,7.200,1,0.600,0,16384,966656,94920196,16187884,8192,0,6495,2706
94.810,4.990,0.200,0,0,0,0,66082749,102143333,0,0,8824,1928
94.790,5.210,0,0,0,0,71163904,31756552,29203881,0,0,4482,1411
92.786,6.814,0.200,0.200,0,8192,220274688,98840554,58922541,4096,0,8935,3265
96.994,2.806,0.200,0,0,0,0,32633174,73155870,0,0,5325,878
92.814,6.986,0.200,0,0,0,1073152,96675425,30486959,0,0,6071,2372
91.583,4.810,3.607,0,0,8192,0,32926453,29585213,4096,0,4071,1189
71.343,2.806,25.651,0,0.200,0,0,6864,24842,0,0,1573,267
32.121,9.091,58.384,0.404,0,0,112279552,118037490,127092886,0,0,9348,2529
95.582,4.016,0.201,0.201,0,24576,225214464,45285407,22558460,12288,0,4530,1232
98.798,1.002,0.200,0,0,0,1089536,9728,460,0,0,1596,513
95.800,4,0.200,0,0,0,0,31191685,28330181,0,0,3509,630
87.976,11.222,0.601,0.200,0,8192,0,130525211,118862975,4096,0,9965,2066
99.198,0.601,0.200,0,0,0,90112,5594,452,0,0,1533,439
83.166,16.032,0.802,0,0,0,139165696,94307769,75915599,0,0,7876,1586
93.413,6.188,0.200,0,0.200,8192,186916864,63630604,75915048,4096,0,7230,1897
98.200,1.800,0,0,0,0,1179648,4900,460,0,0,1430,279
89.600,10.200,0.200,0,0,0,0,160986408,131013607,0,0,11134,2661
99.200,0.800,0,0,0,8192,81920,15741,15918517,4096,0,2307,417
89.400,9.400,1.200,0,0,0,0,94828698,27735500,0,0,6718,2933
95.591,4.409,0,0,0,0,212959232,65690320,121384798,0,0,9059,1497
94.378,4.217,1.205,0.201,0,16384,243138560,31982451,73915,8192,0,3588,1292
90.200,9.600,0.200,0,0,0,0,133037053,92988175,0,0,9871,2522
98.802,1.198,0,0,0,0,73728,53125,60923494,0,0,3722,460
92.786,7.014,0.200,0,0,8192,0,91828193,14975292,4096,0,4930,1581
91.816,5.988,2.196,0,0,0,0,71759124,120028462,0,0,9451,1904
93.988,5.611,0.401,0,0,0,112222208,60930786,14134272,0,0,4445,1566
91.816,7.984,0.200,0,0,16384,221044736,100503789,76449626,8192,0,9151,2337
97.405,1.198,1.397,0,0,0,106496,61109,57778568,0,0,3893,618
91.451,7.157,1.392,0,0,0,0,93760981,14875458,0,0,4846,2182
94.188,5.812,0,0,0,16384,0,66289778,100095771,8192,0,7628,1620
94.212,5.190,0.200,0.399,0,0,1015808,65872826,44846985,0,0,5726,1793
92.216,7.385,0.399,0,0,0,56614912,94652975,38449386,0,0,7148,2419
95.210,4.790,0,0,0,8192,396255232,31782394,94451264,4096,0,8464,1836
94.378,5.422,0.201,0,0,0,0,65581751,14350429,0,0,4378,1639
89.980,8.216,1.804,0,0,0,0,64676414,102292747,0,0,7843,1507
95.418,4.382,0.199,0,0,8192,1073152,63547170,32072894,4096,0,5129,1761
91.952,7.646,0.402,0,0,0,0,95509680,15205689,0,0,5663,2747
95.817,3.984,0.199,0,0,0,25001984,32143433,105299505,0,0,6763,1018
94.200,4.800,0.600,0.200,0.200,16384,302874624,33036725,46219671,8192,0,5857,1524
93.574,6.225,0.201,0,0,0,0,96535035,59120142,0,0,7856,2359
95.400,2.800,0.200,1.600,0,0,1064960,31641409,59086256,0,0,4871,955
90.744,8.249,1.006,0,0,0,0,129524675,31129601,0,0,7603,3149
89.558,1.606,8.835,0,0,0,73728,5238,27865,0,0,1578,415
68.072,3.815,26.104,1.807,0.201,0,48766976,4406,55216,0,0,1764,362
55.870,10.324,27.530,6.275,0,8192,291225600,162842409,150514320,4096,0,12329,3005
99.200,0.400,0.400,0,0,0,0,4562,358,0,0,1550,630
99.401,0.200,0.399,0,0,0,1122304,4872,436,0,0,1520,374
94.400,5.600,0,0,0,0,81920,64085480,36912964,0,0,4917,1211
91.800,7.600,0.600,0,0,0,0,97336075,115521195,0,0,9770,2454
96.016,2.590,1.195,0,0.199,0,103677952,8984,436,0,0,1956,520
88.978,10.220,0.802,0,0,8192,215719936,67627286,106889512,4096,0,8973,2468
95.200,4.400,0.400,0,0,0,0,90619870,42980380,0,0,5410,1403
97.610,1.992,0.199,0.199,0,0,1130496,31085472,7870452,0,0,2695,947
88.978,10.621,0.401,0,0,0,0,129521592,140769755,0,0,11024,2543
98.400,1.600,0,0,0,0,0,4816,436,0,0,1428,364
91.182,8.617,0.200,0,0,8192,108150784,128758574,30186475,4096,0,8316,3292
93.227,5.777,0.996,0,0,8192,378167296,32740119,118007877,4096,0,9353,2051
97,2.800,0.200,0,0,0,1048576,31899967,738707,0,0,2502,736
92.385,7.415,0.200,0,0,0,65536,99009992,87508725,0,0,8548,2244
96.813,2.789,0.398,0,0,8192,0,33102257,65910280,4096,0,5109,1069
90.927,8.266,0.806,0,0,0,0,101734590,29223144,0,0,6561,2683
95.600,4.400,0,0,0,8192,0,60189047,92660196,4096,0,6982,1454
94.810,4.790,0.200,0.200,0,0,319733760,31126653,28022040,0,0,4736,1104
92.400,6.400,1.200,0,0,0,98304,96920540,76635209,0,0,7932,2352
94.800,5.200,0,0,0,0,0,38715461,58872436,0,0,5526,1130
93,6.800,0.200,0,0,16384,0,94233977,29090397,8192,0,6702,2294
96,3.600,0.400,0,0,0,0,63938441,74255429,0,0,6970,1502
96.393,3.607,0,0,0,0,39403520,32365679,58912255,0,0,5380,1060
88.822,10.778,0.200,0.200,0,16384,343367680,127564987,55777735,8192,0,9262,3078
96.008,3.593,0.399,0,0,8192,0,32709721,63109714,4096,0,5549,1256
93.426,4.781,1.793,0,0,8192,0,66896425,44773764,4096,0,5953,2559
94.177,5.622,0.201,0,0,24576,0,64439101,74203871,12288,0,6032,1646
95,3.200,0,1.800,0,8192,1064960,33668704,51377847,4096,0,4420,944
89.800,9.400,0.600,0,0.200,24576,90112,127392847,38661764,12288,0,8332,4008
96.400,3.200,0.400,0,0,32768,396591104,67904,60897107,16384,0,6176,1417
93.186,6.814,0,0,0,16384,24846336,98666158,61271514,8192,0,7159,2531
93.812,5.788,0.399,0,0,8192,0,62948279,74210115,4096,0,7106,2336
96.192,3.006,0.802,0,0,8192,1196032,31959337,29476055,4096,0,3873,1120
88.778,9.419,1.804,0,0,0,81920,97062750,59535067,0,0,7752,2202
79.559,0.802,19.639,0,0,0,0,4260,1146,0,0,1711,404
50.803,6.225,35.944,6.827,0.201,8192,202973184,5115,122738,4096,0,2473,1063
52.209,5.823,41.767,0,0.201,8192,0,162141302,159100678,4096,0,11502,2957
98.998,0.802,0.200,0,0,0,0,4334,452,0,0,1578,671
99.599,0.200,0.200,0,0,24576,1130496,3681,995,12288,0,1533,439
91.734,6.250,2.016,0,0,0,81920,31110642,42707133,0,0,4803,1465
91.165,8.032,0.803,0,0,8192,69025792,128746148,108408834,4096,0,10905,3818
96.400,2.200,1.400,0,0,16384,381698048,4795,1019,8192,0,3052,931
88.377,11.022,0.601,0,0,0,4775936,158010249,90486905,0,0,11952,4976
97.194,2.004,0.802,0,0,0,0,67641,60193679,0,0,4078,710
95.400,4.400,0.200,0,0,16384,1261568,44458921,14484752,8192,0,3392,968
91,8.600,0.400,0,0,0,0,117459319,133477446,0,0,10994,2623
99.600,0.400,0,0,0,0,0,3598,436,0,0,1414,323
89.759,10.241,0,0,0,16384,333561856,127700170,38952650,8192,0,8573,3203
95.200,3.400,1.400,0,0,0,31064064,33199821,109747237,0,0,6885,1155
94.600,5.400,0,0,0,0,1146880,62415675,14620335,0,0,3863,1271
92.814,6.986,0.200,0,0,16384,0,98414227,84071829,8192,0,8635,2072
98.798,1.202,0,0,0,0,0,56294,53569855,0,0,3762,368
90.400,9.400,0.200,0,0,0,0,129360402,15304079,0,0,6947,2582
94.779,4.618,0.402,0.201,0,8192,367140864,45057372,120432679,4096,0,8665,1567
94.200,5.600,0.200,0,0,0,85385216,63971660,29285616,0,0,5050,1331
93.788,5.010,1.202,0,0,0,0,63966588,60830470,0,0,5862,1377
95.591,4.208,0.200,0,0,16384,0,32488797,74044720,8192,0,5745,1128
92.016,7.784,0.200,0,0,8192,0,126404538,14816478,4096,0,6227,2304
97.395,2.605,0,0,0,0,0,92044,101636969,0,0,5426,585
91.182,8.818,0,0,0,8192,301047808,129542691,30372942,4096,0,8731,2938
96.407,3.393,0.200,0,0,0,24969216,32459318,43959698,0,0,4788,1041
94.990,5.010,0,0,0,0,0,65729409,74573596,0,0,7575,1917
94.769,4.225,1.006,0,0,24576,0,64722699,46535867,12288,0,5769,1943
94.223,4.980,0.598,0,0.199,0,0,65820253,89363236,0,0,7053,1794
92.829,6.773,0.398,0,0,8192,1081344,86034696,30670483,4096,0,5156,1680
95.600,4.200,0,0.200,0,8192,346710016,41141022,27886011,4096,0,5164,1969
91.784,7.816,0.401,0,0,0,112091136,97041926,90633986,0,0,8907,2379
96.794,3.206,0,0,0,0,0,33503342,59775116,0,0,5364,1078
95,5,0,0,0,16384,0,54183513,75878787,8192,0,6577,1385
93.227,5.777,0.996,0,0,0,1073152,104971869,28928417,0,0,6063,2151
95.992,3.607,0.401,0,0,8192,0,32794773,45279210,4096,0,4414,1119
72.892,11.847,12.450,2.811,0,8192,165748736,5219,101532,4096,0,2268,666
22.782,9.073,68.145,0,0,0,0,5678,67460,0,0,794,305
15.431,3.206,48.697,32.465,0.200,35627008,0,2615335,4970641,0,0,3758,2048
10.600,1.600,35.600,51.800,0.400,62316544,614400,3909559,5076092,8192,0,1838,1033
8.871,1.411,18.145,71.371,0.202,54820864,688128,3812844,3957667,0,0,1569,918
8.907,0.405,42.510,48.178,0,39870464,1318912,7614191,12392081,0,0,1937,818
3.213,0.803,62.851,32.932,0.201,21774336,12058624,5378495,18069679,8192,0,1770,714
8.233,0.803,55.422,35.341,0.201,27590656,262144,16114251,15216595,0,0,1919,878
4.208,2.204,49.900,43.487,0.200,21692416,1048576,6756934,80700191,0,0,4770,784
12.072,0.805,64.185,22.736,0.201,16384,53411840,13809952,14709,8192,0,1262,625
9.495,1.212,70.909,18.182,0.202,0,162906112,14611594,13032,0,0,1357,602
6.024,1.205,74.498,18.273,0,3145728,160096256,11964869,1699977,0,0,1301,654
8.835,1.004,54.217,35.743,0.201,22036480,48537600,10128315,17203225,8192,0,1999,855
7.056,0.806,57.863,34.073,0.202,7086080,38133760,6606832,8635613,0,0,1351,510
3.607,0.601,61.924,33.868,0,7266304,5709824,7722514,2481117,0,0,823,503
63.928,1.603,20.842,13.427,0.200,8994816,19406848,62180839,3039602,8192,0,3780,1895
99.198,0.601,0.200,0,0,11591680,39583744,15046,3863783,0,0,2219,1212
94.600,5,0.200,0.200,0,22970368,30883840,35980,9068332,0,0,2658,881
16.466,4.819,34.137,44.378,0.201,20324352,8126464,9471590,3032651,8192,0,2930,2050
11.423,2.004,28.858,57.515,0.200,53919744,22085632,4212458,14061149,4096,0,2699,1020
10.081,1.815,16.734,71.169,0.202,56737792,3997696,11432782,40660511,0,0,4155,1230
11.694,1.613,31.452,55.040,0.202,49414144,524288,10559493,35994012,4096,0,3389,973
41.379,1.826,35.091,21.501,0.203,13426688,11198464,48374077,28614585,0,0,4560,1317
49.095,0.604,24.950,25.151,0.201,8650752,59375616,9660201,4512690,0,0,2309,1032
34.211,3.239,26.923,35.425,0.202,9486336,16064512,18793372,1669213,4096,0,2289,1191
25.800,0.800,28,45.200,0.200,12845056,2097152,6088492,470169,4096,0,1221,590
10.643,2.410,30.120,56.627,0.201,26058752,7217152,6104536,5389640,0,0,1522,852
8.740,1.423,19.512,70.122,0.203,33415168,1056768,19588570,12153162,12288,0,3309,1138
7.273,1.212,22.626,68.687,0.202,22364160,11378688,10040514,13585866,0,0,1791,843
